Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
N-acetylmuramoyl-L-alanine amidase [Desulfosporosinus metallidurans],Desulfosporosinus metallidurans,113,113,98%,3e-28,34.76,236,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_075363079.1?report=genbank&log$=prottop&blast_rank=1531&RID=96JFA6P2016"",""WP_075363079.1"")"
SH3 domain-containing protein [Bacillales],Bacillales,119,119,99%,3e-28,39.66,615,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_230076727.1?report=genbank&log$=prottop&blast_rank=1532&RID=96JFA6P2016"",""WP_230076727.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Aneurinibacillus aneurinilyticus],Aneurinibacillus aneurinilyticus,118,118,98%,3e-28,34.07,493,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_277137895.1?report=genbank&log$=prottop&blast_rank=1533&RID=96JFA6P2016"",""WP_277137895.1"")"
N-acetylmuramoyl-L-alanine amidase [Caldibacillus],Caldibacillus,113,113,98%,3e-28,36.78,226,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_263062193.1?report=genbank&log$=prottop&blast_rank=1534&RID=96JFA6P2016"",""WP_263062193.1"")"
N-acetylmuramoyl-L-alanine amidase [Massilibacillus massiliensis],Massilibacillus massiliensis,115,115,98%,3e-28,36.81,350,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_199884122.1?report=genbank&log$=prottop&blast_rank=1535&RID=96JFA6P2016"",""WP_199884122.1"")"
SH3 domain-containing protein [Tumebacillus permanentifrigoris],Tumebacillus permanentifrigoris,118,118,99%,3e-28,36.21,512,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_109690306.1?report=genbank&log$=prottop&blast_rank=1536&RID=96JFA6P2016"",""WP_109690306.1"")"
N-acetylmuramoyl-L-alanine amidase [Anaerosporomusa subterranea],Anaerosporomusa subterranea,113,113,98%,3e-28,36.81,235,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_066245499.1?report=genbank&log$=prottop&blast_rank=1537&RID=96JFA6P2016"",""WP_066245499.1"")"
N-acetylmuramoyl-L-alanine amidase [Paraliobacillus salinarum],Paraliobacillus salinarum,115,115,98%,3e-28,38.15,303,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_182200492.1?report=genbank&log$=prottop&blast_rank=1538&RID=96JFA6P2016"",""WP_182200492.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus vini],Paenibacillus vini,118,118,98%,3e-28,38.73,500,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_213655022.1?report=genbank&log$=prottop&blast_rank=1539&RID=96JFA6P2016"",""WP_213655022.1"")"
N-acetylmuramoyl-L-alanine amidase [Nodularia sphaerocarpa],Nodularia sphaerocarpa,119,119,99%,3e-28,36.57,632,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_239729541.1?report=genbank&log$=prottop&blast_rank=1540&RID=96JFA6P2016"",""WP_239729541.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus planticolens],Paenibacillus planticolens,118,118,98%,3e-28,36.42,503,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_171682025.1?report=genbank&log$=prottop&blast_rank=1541&RID=96JFA6P2016"",""WP_171682025.1"")"
N-acetylmuramoyl-L-alanine amidase [Planococcus],Planococcus,112,112,98%,3e-28,35.06,182,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_078080233.1?report=genbank&log$=prottop&blast_rank=1542&RID=96JFA6P2016"",""WP_078080233.1"")"
SH3 domain-containing protein [Bacillus tequilensis],Bacillus tequilensis,118,118,98%,3e-28,36.42,517,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_167872986.1?report=genbank&log$=prottop&blast_rank=1543&RID=96JFA6P2016"",""WP_167872986.1"")"
N-acetylmuramoyl-L-alanine amidase [Vagococcus hydrophili],Vagococcus hydrophili,117,117,98%,3e-28,35.26,434,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_166033855.1?report=genbank&log$=prottop&blast_rank=1544&RID=96JFA6P2016"",""WP_166033855.1"")"
N-acetylmuramoyl-L-alanine amidase [Fischerella muscicola],Fischerella muscicola,119,119,99%,3e-28,36.00,616,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_016865076.1?report=genbank&log$=prottop&blast_rank=1545&RID=96JFA6P2016"",""WP_016865076.1"")"
sporulation-specific N-acetylmuramoyl-L-alanine amidase [Bacillus cabrialesii],Bacillus cabrialesii,114,114,98%,3e-28,38.86,255,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_129505630.1?report=genbank&log$=prottop&blast_rank=1546&RID=96JFA6P2016"",""WP_129505630.1"")"
N-acetylmuramoyl-L-alanine amidase [Virgibacillus dakarensis],Virgibacillus dakarensis,116,116,98%,3e-28,36.05,368,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_088051499.1?report=genbank&log$=prottop&blast_rank=1547&RID=96JFA6P2016"",""WP_088051499.1"")"
SH3 domain-containing protein [Desulfoscipio geothermicus],Desulfoscipio geothermicus,119,119,98%,3e-28,38.12,751,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_092485757.1?report=genbank&log$=prottop&blast_rank=1548&RID=96JFA6P2016"",""WP_092485757.1"")"
N-acetylmuramoyl-L-alanine amidase [Lederbergia wuyishanensis],Lederbergia wuyishanensis,118,118,99%,3e-28,36.52,499,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_244681567.1?report=genbank&log$=prottop&blast_rank=1549&RID=96JFA6P2016"",""WP_244681567.1"")"
N-acetylmuramoyl-L-alanine amidase [Brevibacillus composti],Brevibacillus composti,118,118,98%,3e-28,36.42,576,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_198828428.1?report=genbank&log$=prottop&blast_rank=1550&RID=96JFA6P2016"",""WP_198828428.1"")"
N-acetylmuramoyl-L-alanine amidase [Gloeocapsopsis crepidinum],Gloeocapsopsis crepidinum,118,118,99%,3e-28,36.57,608,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_228055296.1?report=genbank&log$=prottop&blast_rank=1551&RID=96JFA6P2016"",""WP_228055296.1"")"
N-acetylmuramoyl-L-alanine amidase [Sutcliffiella cohnii],Sutcliffiella cohnii,119,119,99%,3e-28,36.57,1149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_066417551.1?report=genbank&log$=prottop&blast_rank=1552&RID=96JFA6P2016"",""WP_066417551.1"")"
SH3 domain-containing protein [Planococcus halotolerans],Planococcus halotolerans,118,118,99%,3e-28,37.93,512,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_135815759.1?report=genbank&log$=prottop&blast_rank=1553&RID=96JFA6P2016"",""WP_135815759.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Saccharibacillus alkalitolerans],Saccharibacillus alkalitolerans,117,117,98%,3e-28,38.15,488,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_166276853.1?report=genbank&log$=prottop&blast_rank=1554&RID=96JFA6P2016"",""WP_166276853.1"")"
N-acetylmuramoyl-L-alanine amidase [Deferribacter desulfuricans],Deferribacter desulfuricans,118,118,100%,3e-28,34.74,545,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_013006775.1?report=genbank&log$=prottop&blast_rank=1555&RID=96JFA6P2016"",""WP_013006775.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus protaetiae],Paenibacillus protaetiae,117,117,98%,3e-28,36.42,487,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_129439349.1?report=genbank&log$=prottop&blast_rank=1556&RID=96JFA6P2016"",""WP_129439349.1"")"
N-acetylmuramoyl-L-alanine amidase [Oceanirhabdus seepicola],Oceanirhabdus seepicola,113,113,98%,3e-28,35.84,239,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_250861074.1?report=genbank&log$=prottop&blast_rank=1557&RID=96JFA6P2016"",""WP_250861074.1"")"
N-acetylmuramoyl-L-alanine amidase [Chlorogloeopsis fritschii],Chlorogloeopsis fritschii,118,118,99%,3e-28,37.14,651,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_016879088.1?report=genbank&log$=prottop&blast_rank=1558&RID=96JFA6P2016"",""WP_016879088.1"")"
N-acetylmuramoyl-L-alanine amidase [Sporosarcina cyprini],Sporosarcina cyprini,118,118,99%,3e-28,36.72,570,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_238080627.1?report=genbank&log$=prottop&blast_rank=1559&RID=96JFA6P2016"",""WP_238080627.1"")"
peptidoglycan-binding protein [Marinococcus luteus],Marinococcus luteus,119,119,98%,3e-28,37.93,680,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_143030959.1?report=genbank&log$=prottop&blast_rank=1560&RID=96JFA6P2016"",""WP_143030959.1"")"
SH3 domain-containing protein [Psychrobacillus glaciei],Psychrobacillus glaciei,118,118,99%,3e-28,37.93,510,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_151700441.1?report=genbank&log$=prottop&blast_rank=1561&RID=96JFA6P2016"",""WP_151700441.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus radicibacter],Paenibacillus radicibacter,113,113,100%,3e-28,32.39,233,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_258206389.1?report=genbank&log$=prottop&blast_rank=1562&RID=96JFA6P2016"",""WP_258206389.1"")"
N-acetylmuramoyl-L-alanine amidase [Brevibacillus gelatini],Brevibacillus gelatini,118,118,98%,3e-28,36.99,558,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_122905432.1?report=genbank&log$=prottop&blast_rank=1563&RID=96JFA6P2016"",""WP_122905432.1"")"
N-acetylmuramoyl-L-alanine amidase [Thermodesulfobacterium commune],Thermodesulfobacterium commune,119,119,100%,3e-28,34.26,817,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_051754543.1?report=genbank&log$=prottop&blast_rank=1564&RID=96JFA6P2016"",""WP_051754543.1"")"
N-acetylmuramoyl-L-alanine amidase [Lactiplantibacillus daowaiensis],Lactiplantibacillus daowaiensis,114,114,100%,3e-28,34.29,282,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_137627890.1?report=genbank&log$=prottop&blast_rank=1565&RID=96JFA6P2016"",""WP_137627890.1"")"
cell wall-binding repeat-containing protein [Clostridium thailandense],Clostridium thailandense,117,117,99%,4e-28,37.02,506,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_218322241.1?report=genbank&log$=prottop&blast_rank=1566&RID=96JFA6P2016"",""WP_218322241.1"")"
N-acetylmuramoyl-L-alanine amidase [Caldicoprobacter algeriensis],Caldicoprobacter algeriensis,113,113,100%,4e-28,40.88,237,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_252228011.1?report=genbank&log$=prottop&blast_rank=1567&RID=96JFA6P2016"",""WP_252228011.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacteroides salyersiae],Bacteroides salyersiae,116,116,100%,4e-28,33.18,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_085930825.1?report=genbank&log$=prottop&blast_rank=1568&RID=96JFA6P2016"",""WP_085930825.1"")"
N-acetylmuramoyl-L-alanine amidase [Siminovitchia fordii],Siminovitchia fordii,117,117,98%,4e-28,38.15,418,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_018705741.1?report=genbank&log$=prottop&blast_rank=1569&RID=96JFA6P2016"",""WP_018705741.1"")"
N-acetylmuramoyl-L-alanine amidase [Haloferula rosea],Haloferula rosea,112,112,99%,4e-28,35.06,198,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_200282423.1?report=genbank&log$=prottop&blast_rank=1570&RID=96JFA6P2016"",""WP_200282423.1"")"
N-acetylmuramoyl-L-alanine amidase [Cohnella terricola],Cohnella terricola,117,117,98%,4e-28,36.42,485,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_144700053.1?report=genbank&log$=prottop&blast_rank=1571&RID=96JFA6P2016"",""WP_144700053.1"")"
N-acetylmuramoyl-L-alanine amidase [Allocoleopsis franciscana],Allocoleopsis franciscana,115,115,99%,4e-28,34.48,347,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_015181283.1?report=genbank&log$=prottop&blast_rank=1572&RID=96JFA6P2016"",""WP_015181283.1"")"
N-acetylmuramoyl-L-alanine amidase [Rubritalea profundi],Rubritalea profundi,112,112,98%,4e-28,39.31,207,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_105043075.1?report=genbank&log$=prottop&blast_rank=1573&RID=96JFA6P2016"",""WP_105043075.1"")"
N-acetylmuramoyl-L-alanine amidase [Salipaludibacillus agaradhaerens],Salipaludibacillus agaradhaerens,115,115,100%,4e-28,34.66,320,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_169837632.1?report=genbank&log$=prottop&blast_rank=1574&RID=96JFA6P2016"",""WP_169837632.1"")"
N-acetylmuramoyl-L-alanine amidase [Fervidibacillus albus],Fervidibacillus albus,112,112,100%,4e-28,35.23,225,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_275417821.1?report=genbank&log$=prottop&blast_rank=1575&RID=96JFA6P2016"",""WP_275417821.1"")"
SH3 domain-containing protein [Caryophanon tenue],Caryophanon tenue,117,117,99%,4e-28,37.36,501,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_066542264.1?report=genbank&log$=prottop&blast_rank=1576&RID=96JFA6P2016"",""WP_066542264.1"")"
N-acetylmuramoyl-L-alanine amidase [Desulfurispora thermophila],Desulfurispora thermophila,112,112,98%,4e-28,34.95,230,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_018086644.1?report=genbank&log$=prottop&blast_rank=1577&RID=96JFA6P2016"",""WP_018086644.1"")"
N-acetylmuramoyl-L-alanine amidase [Desulfurispora thermophila],Desulfurispora thermophila,118,118,99%,4e-28,36.46,563,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_018086815.1?report=genbank&log$=prottop&blast_rank=1578&RID=96JFA6P2016"",""WP_018086815.1"")"
N-acetylmuramoyl-L-alanine amidase [Metabacillus bambusae],Metabacillus bambusae,112,112,100%,4e-28,35.39,231,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_207980905.1?report=genbank&log$=prottop&blast_rank=1579&RID=96JFA6P2016"",""WP_207980905.1"")"
N-acetylmuramoyl-L-alanine amidase [Oscillatoria acuminata],Oscillatoria acuminata,118,118,99%,4e-28,39.43,591,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_232251360.1?report=genbank&log$=prottop&blast_rank=1580&RID=96JFA6P2016"",""WP_232251360.1"")"
SH3 domain-containing protein [Bacillus fonticola],Bacillus fonticola,118,118,98%,4e-28,33.53,540,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_228027551.1?report=genbank&log$=prottop&blast_rank=1581&RID=96JFA6P2016"",""WP_228027551.1"")"
N-acetylmuramoyl-L-alanine amidase [Limosilactobacillus mucosae],Limosilactobacillus mucosae,114,114,98%,4e-28,35.80,283,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_235803979.1?report=genbank&log$=prottop&blast_rank=1582&RID=96JFA6P2016"",""WP_235803979.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus thermotolerans],Bacillus thermotolerans,117,117,100%,4e-28,36.57,487,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_052728952.1?report=genbank&log$=prottop&blast_rank=1583&RID=96JFA6P2016"",""WP_052728952.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus tepidiphilus],Paenibacillus tepidiphilus,117,117,98%,4e-28,36.72,516,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_150273660.1?report=genbank&log$=prottop&blast_rank=1584&RID=96JFA6P2016"",""WP_150273660.1"")"
N-acetylmuramoyl-L-alanine amidase [Streptococcus],Streptococcus,118,118,98%,4e-28,35.94,599,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_000722519.1?report=genbank&log$=prottop&blast_rank=1585&RID=96JFA6P2016"",""WP_000722519.1"")"
N-acetylmuramoyl-L-alanine amidase [Calditerrivibrio nitroreducens],Calditerrivibrio nitroreducens,118,118,99%,4e-28,34.29,582,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_013452164.1?report=genbank&log$=prottop&blast_rank=1586&RID=96JFA6P2016"",""WP_013452164.1"")"
SH3 domain-containing protein [Bacillus dakarensis],Bacillus dakarensis,118,118,99%,4e-28,36.78,580,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_077214085.1?report=genbank&log$=prottop&blast_rank=1587&RID=96JFA6P2016"",""WP_077214085.1"")"
N-acetylmuramoyl-L-alanine amidase [Desulfofundulus thermobenzoicus],Desulfofundulus thermobenzoicus,118,118,99%,4e-28,35.36,639,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_194174761.1?report=genbank&log$=prottop&blast_rank=1588&RID=96JFA6P2016"",""WP_194174761.1"")"
N-acetylmuramoyl-L-alanine amidase [Tissierella pigra],Tissierella pigra,112,112,99%,4e-28,39.43,227,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_216585366.1?report=genbank&log$=prottop&blast_rank=1589&RID=96JFA6P2016"",""WP_216585366.1"")"
N-acetylmuramoyl-L-alanine amidase [Halalkalibacter alkalisediminis],Halalkalibacter alkalisediminis,112,112,100%,4e-28,39.55,232,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_273845701.1?report=genbank&log$=prottop&blast_rank=1590&RID=96JFA6P2016"",""WP_273845701.1"")"
N-acetylmuramoyl-L-alanine amidase [Parageobacillus thermantarcticus],Parageobacillus thermantarcticus,113,113,99%,4e-28,36.16,244,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_090952212.1?report=genbank&log$=prottop&blast_rank=1591&RID=96JFA6P2016"",""WP_090952212.1"")"
N-acetylmuramoyl-L-alanine amidase [Geotalea daltonii],Geotalea daltonii,117,117,98%,4e-28,33.96,465,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_012647839.1?report=genbank&log$=prottop&blast_rank=1592&RID=96JFA6P2016"",""WP_012647839.1"")"
N-acetylmuramoyl-L-alanine amidase [Caloramator fervidus],Caloramator fervidus,113,113,98%,4e-28,38.73,237,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_103896709.1?report=genbank&log$=prottop&blast_rank=1593&RID=96JFA6P2016"",""WP_103896709.1"")"
N-acetylmuramoyl-L-alanine amidase [Lacticaseibacillus mingshuiensis],Lacticaseibacillus mingshuiensis,117,117,100%,4e-28,36.00,438,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_204122815.1?report=genbank&log$=prottop&blast_rank=1594&RID=96JFA6P2016"",""WP_204122815.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Fontibacillus panacisegetis],Fontibacillus panacisegetis,117,117,98%,4e-28,38.07,492,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_245742335.1?report=genbank&log$=prottop&blast_rank=1595&RID=96JFA6P2016"",""WP_245742335.1"")"
N-acetylmuramoyl-L-alanine amidase [Phormidium ambiguum],Phormidium ambiguum,118,118,99%,4e-28,37.36,604,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_073595314.1?report=genbank&log$=prottop&blast_rank=1596&RID=96JFA6P2016"",""WP_073595314.1"")"
SH3 domain-containing protein [Bacillus sinesaloumensis],Bacillus sinesaloumensis,118,118,98%,4e-28,36.42,593,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_077618923.1?report=genbank&log$=prottop&blast_rank=1597&RID=96JFA6P2016"",""WP_077618923.1"")"
N-acetylmuramoyl-L-alanine amidase [Rippkaea orientalis],Rippkaea orientalis,115,115,99%,4e-28,39.77,338,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_012596897.1?report=genbank&log$=prottop&blast_rank=1598&RID=96JFA6P2016"",""WP_012596897.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Alkaliphilus transvaalensis],Alkaliphilus transvaalensis,118,118,99%,4e-28,36.87,686,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_026478880.1?report=genbank&log$=prottop&blast_rank=1599&RID=96JFA6P2016"",""WP_026478880.1"")"
N-acetylmuramoyl-L-alanine amidase [Alkalihalobacillus],Alkalihalobacillus,113,113,98%,4e-28,37.93,256,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_063609752.1?report=genbank&log$=prottop&blast_rank=1600&RID=96JFA6P2016"",""WP_063609752.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus macquariensis],Paenibacillus macquariensis,117,117,97%,4e-28,37.43,471,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_068590606.1?report=genbank&log$=prottop&blast_rank=1601&RID=96JFA6P2016"",""WP_068590606.1"")"
GW dipeptide domain-containing protein [Carnobacterium alterfunditum],Carnobacterium alterfunditum,118,118,99%,4e-28,36.90,1129,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_034545429.1?report=genbank&log$=prottop&blast_rank=1602&RID=96JFA6P2016"",""WP_034545429.1"")"
N-acetylmuramoyl-L-alanine amidase [Neobacillus rhizosphaerae],Neobacillus rhizosphaerae,113,113,99%,4e-28,37.14,238,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_248737315.1?report=genbank&log$=prottop&blast_rank=1603&RID=96JFA6P2016"",""WP_248737315.1"")"
N-acetylmuramoyl-L-alanine amidase [Liquorilactobacillus vini],Liquorilactobacillus vini,112,112,98%,4e-28,33.53,206,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_235806387.1?report=genbank&log$=prottop&blast_rank=1604&RID=96JFA6P2016"",""WP_235806387.1"")"
N-acetylmuramoyl-L-alanine amidase [Paraclostridium benzoelyticum],Paraclostridium benzoelyticum,112,112,99%,4e-28,41.71,236,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_046822936.1?report=genbank&log$=prottop&blast_rank=1605&RID=96JFA6P2016"",""WP_046822936.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Tissierella praeacuta],Tissierella praeacuta,118,118,98%,4e-28,38.89,686,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_072975515.1?report=genbank&log$=prottop&blast_rank=1606&RID=96JFA6P2016"",""WP_072975515.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Mahella australiensis],Mahella australiensis,112,112,98%,4e-28,36.96,234,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_013781096.1?report=genbank&log$=prottop&blast_rank=1607&RID=96JFA6P2016"",""WP_013781096.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus vallismortis],Bacillus vallismortis,113,113,98%,4e-28,37.36,255,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_121642623.1?report=genbank&log$=prottop&blast_rank=1608&RID=96JFA6P2016"",""WP_121642623.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus piri],Paenibacillus piri,118,118,98%,4e-28,35.84,589,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_133225927.1?report=genbank&log$=prottop&blast_rank=1609&RID=96JFA6P2016"",""WP_133225927.1"")"
N-acetylmuramoyl-L-alanine amidase [Caldicellulosiruptor owensensis],Caldicellulosiruptor owensensis,118,118,98%,4e-28,38.25,703,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_013411856.1?report=genbank&log$=prottop&blast_rank=1610&RID=96JFA6P2016"",""WP_013411856.1"")"
