Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
N-acetylmuramoyl-L-alanine amidase [Pseudonocardia nigra],Pseudonocardia nigra,203,203,95%,8e-63,50.25,252,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_219414994.1?report=genbank&log$=prottop&blast_rank=494&RID=96KRKV8D016"",""WP_219414994.1"")"
N-acetylmuramoyl-L-alanine amidase [Amycolatopsis thermalba],Amycolatopsis thermalba,204,204,100%,8e-63,50.00,267,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_116103114.1?report=genbank&log$=prottop&blast_rank=495&RID=96KRKV8D016"",""WP_116103114.1"")"
N-acetylmuramoyl-L-alanine amidase [Pseudonocardia hierapolitana],Pseudonocardia hierapolitana,202,202,100%,1e-62,48.79,257,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_246170383.1?report=genbank&log$=prottop&blast_rank=496&RID=96KRKV8D016"",""WP_246170383.1"")"
N-acetylmuramoyl-L-alanine amidase [Amycolatopsis marina],Amycolatopsis marina,202,202,99%,3e-62,49.03,276,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_091667682.1?report=genbank&log$=prottop&blast_rank=497&RID=96KRKV8D016"",""WP_091667682.1"")"
N-acetylmuramoyl-L-alanine amidase [Pseudonocardia],Pseudonocardia,202,202,99%,3e-62,51.71,256,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_085913662.1?report=genbank&log$=prottop&blast_rank=498&RID=96KRKV8D016"",""WP_085913662.1"")"
N-acetylmuramoyl-L-alanine amidase [Pseudonocardia cypriaca],Pseudonocardia cypriaca,201,201,100%,4e-62,48.06,255,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_142107814.1?report=genbank&log$=prottop&blast_rank=499&RID=96KRKV8D016"",""WP_142107814.1"")"
N-acetylmuramoyl-L-alanine amidase [Actinomycetospora chiangmaiensis],Actinomycetospora chiangmaiensis,201,201,99%,5e-62,50.24,260,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_018332913.1?report=genbank&log$=prottop&blast_rank=500&RID=96KRKV8D016"",""WP_018332913.1"")"
N-acetylmuramoyl-L-alanine amidase [Tomitella biformata],Tomitella biformata,201,201,99%,6e-62,48.51,270,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_024793870.1?report=genbank&log$=prottop&blast_rank=501&RID=96KRKV8D016"",""WP_024793870.1"")"
N-acetylmuramoyl-L-alanine amidase [Umezawaea endophytica],Umezawaea endophytica,199,199,94%,6e-62,50.51,210,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_276025070.1?report=genbank&log$=prottop&blast_rank=502&RID=96KRKV8D016"",""WP_276025070.1"")"
N-acetylmuramoyl-L-alanine amidase [Amycolatopsis deserti],Amycolatopsis deserti,201,201,100%,6e-62,49.52,265,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_191246255.1?report=genbank&log$=prottop&blast_rank=503&RID=96KRKV8D016"",""WP_191246255.1"")"
N-acetylmuramoyl-L-alanine amidase [Nocardia terrae],Nocardia terrae,200,200,95%,9e-62,48.73,247,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_235949183.1?report=genbank&log$=prottop&blast_rank=504&RID=96KRKV8D016"",""WP_235949183.1"")"
N-acetylmuramoyl-L-alanine amidase [Amycolatopsis alkalitolerans],Amycolatopsis alkalitolerans,201,201,99%,1e-61,50.72,280,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_235022754.1?report=genbank&log$=prottop&blast_rank=505&RID=96KRKV8D016"",""WP_235022754.1"")"
N-acetylmuramoyl-L-alanine amidase [Actinomycetospora corticicola],Actinomycetospora corticicola,199,199,99%,3e-61,49.76,261,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_218891540.1?report=genbank&log$=prottop&blast_rank=506&RID=96KRKV8D016"",""WP_218891540.1"")"
N-acetylmuramoyl-L-alanine amidase [Varibaculum timonense],Varibaculum timonense,198,198,100%,1e-60,46.34,275,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_270626981.1?report=genbank&log$=prottop&blast_rank=507&RID=96KRKV8D016"",""WP_270626981.1"")"
N-acetylmuramoyl-L-alanine amidase [Actinomycetospora succinea],Actinomycetospora succinea,197,197,98%,2e-60,47.55,261,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_243741734.1?report=genbank&log$=prottop&blast_rank=508&RID=96KRKV8D016"",""WP_243741734.1"")"
N-acetylmuramoyl-L-alanine amidase [Jatrophihabitans endophyticus],Jatrophihabitans endophyticus,198,198,100%,3e-60,50.24,314,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_073388029.1?report=genbank&log$=prottop&blast_rank=509&RID=96KRKV8D016"",""WP_073388029.1"")"
N-acetylmuramoyl-L-alanine amidase [Prauserella alba],Prauserella alba,197,197,99%,2e-59,48.31,308,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_253857074.1?report=genbank&log$=prottop&blast_rank=510&RID=96KRKV8D016"",""WP_253857074.1"")"
N-acetylmuramoyl-L-alanine amidase [Nocardia anaemiae],Nocardia anaemiae,195,195,95%,2e-59,51.78,265,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_084484389.1?report=genbank&log$=prottop&blast_rank=511&RID=96KRKV8D016"",""WP_084484389.1"")"
N-acetylmuramoyl-L-alanine amidase [Pseudonocardia terrae],Pseudonocardia terrae,194,194,99%,2e-59,50.73,253,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_255690785.1?report=genbank&log$=prottop&blast_rank=512&RID=96KRKV8D016"",""WP_255690785.1"")"
N-acetylmuramoyl-L-alanine amidase [Prauserella isguenensis],Prauserella isguenensis,194,194,99%,3e-59,48.31,258,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_183650933.1?report=genbank&log$=prottop&blast_rank=513&RID=96KRKV8D016"",""WP_183650933.1"")"
N-acetylmuramoyl-L-alanine amidase [Cellulosimicrobium arenosum],Cellulosimicrobium arenosum,192,192,100%,4e-59,46.89,215,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_241743995.1?report=genbank&log$=prottop&blast_rank=514&RID=96KRKV8D016"",""WP_241743995.1"")"
N-acetylmuramoyl-L-alanine amidase [Prauserella aidingensis],Prauserella aidingensis,192,192,99%,6e-58,48.31,281,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_253826473.1?report=genbank&log$=prottop&blast_rank=515&RID=96KRKV8D016"",""WP_253826473.1"")"
N-acetylmuramoyl-L-alanine amidase [Actinomycetospora endophytica],Actinomycetospora endophytica,190,190,99%,1e-57,49.51,258,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_269069819.1?report=genbank&log$=prottop&blast_rank=516&RID=96KRKV8D016"",""WP_269069819.1"")"
N-acetylmuramoyl-L-alanine amidase [Klenkia marina],Klenkia marina,190,190,99%,2e-57,49.52,284,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_207798278.1?report=genbank&log$=prottop&blast_rank=517&RID=96KRKV8D016"",""WP_207798278.1"")"
N-acetylmuramoyl-L-alanine amidase [Nocardia crassostreae],Nocardia crassostreae,189,189,95%,2e-57,51.27,238,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_245721839.1?report=genbank&log$=prottop&blast_rank=518&RID=96KRKV8D016"",""WP_245721839.1"")"
N-acetylmuramoyl-L-alanine amidase [Nakamurella panacisegetis],Nakamurella panacisegetis,188,188,99%,2e-57,43.48,217,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_197676446.1?report=genbank&log$=prottop&blast_rank=519&RID=96KRKV8D016"",""WP_197676446.1"")"
N-acetylmuramoyl-L-alanine amidase [Pseudonocardia bannensis],Pseudonocardia bannensis,188,188,92%,3e-57,49.21,217,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_169416253.1?report=genbank&log$=prottop&blast_rank=520&RID=96KRKV8D016"",""WP_169416253.1"")"
N-acetylmuramoyl-L-alanine amidase [Cellulosimicrobium composti],Cellulosimicrobium composti,188,188,100%,8e-57,45.24,267,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_246209228.1?report=genbank&log$=prottop&blast_rank=521&RID=96KRKV8D016"",""WP_246209228.1"")"
N-acetylmuramoyl-L-alanine amidase [Geodermatophilus daqingensis],Geodermatophilus daqingensis,187,187,100%,2e-56,50.24,273,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_179716704.1?report=genbank&log$=prottop&blast_rank=522&RID=96KRKV8D016"",""WP_179716704.1"")"
N-acetylmuramoyl-L-alanine amidase [Corynebacterium freneyi],Corynebacterium freneyi,188,188,100%,3e-56,46.57,297,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_224371308.1?report=genbank&log$=prottop&blast_rank=523&RID=96KRKV8D016"",""WP_224371308.1"")"
N-acetylmuramoyl-L-alanine amidase [Nakamurella flava],Nakamurella flava,189,189,100%,4e-56,46.15,344,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_137449991.1?report=genbank&log$=prottop&blast_rank=524&RID=96KRKV8D016"",""WP_137449991.1"")"
N-acetylmuramoyl-L-alanine amidase [Nakamurella antarctica],Nakamurella antarctica,186,186,100%,6e-56,46.15,263,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_206426056.1?report=genbank&log$=prottop&blast_rank=525&RID=96KRKV8D016"",""WP_206426056.1"")"
N-acetylmuramoyl-L-alanine amidase [Amycolatopsis acidicola],Amycolatopsis acidicola,184,184,81%,9e-56,53.22,229,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_150980596.1?report=genbank&log$=prottop&blast_rank=526&RID=96KRKV8D016"",""WP_150980596.1"")"
N-acetylmuramoyl-L-alanine amidase [Cellulosimicrobium composti],Cellulosimicrobium composti,187,187,100%,1e-55,45.24,312,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_225873316.1?report=genbank&log$=prottop&blast_rank=527&RID=96KRKV8D016"",""WP_225873316.1"")"
N-acetylmuramoyl-L-alanine amidase [Cellulosimicrobium aquatile],Cellulosimicrobium aquatile,186,186,100%,2e-55,44.76,305,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_168944413.1?report=genbank&log$=prottop&blast_rank=528&RID=96KRKV8D016"",""WP_168944413.1"")"
N-acetylmuramoyl-L-alanine amidase [Corynebacterium],Corynebacterium,186,186,99%,3e-55,48.04,323,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_052155573.1?report=genbank&log$=prottop&blast_rank=529&RID=96KRKV8D016"",""WP_052155573.1"")"
N-acetylmuramoyl-L-alanine amidase [Cellulosimicrobium protaetiae],Cellulosimicrobium protaetiae,184,184,100%,9e-55,43.81,306,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_168731711.1?report=genbank&log$=prottop&blast_rank=530&RID=96KRKV8D016"",""WP_168731711.1"")"
N-acetylmuramoyl-L-alanine amidase [Cellulosimicrobium funkei],Cellulosimicrobium funkei,184,184,100%,9e-55,44.29,305,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_167496883.1?report=genbank&log$=prottop&blast_rank=531&RID=96KRKV8D016"",""WP_167496883.1"")"
N-acetylmuramoyl-L-alanine amidase [Actinomycetospora lutea],Actinomycetospora lutea,182,182,99%,1e-54,45.85,252,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_274280017.1?report=genbank&log$=prottop&blast_rank=532&RID=96KRKV8D016"",""WP_274280017.1"")"
N-acetylmuramoyl-L-alanine amidase [Sediminivirga luteola],Sediminivirga luteola,184,184,99%,1e-54,44.93,292,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_229744927.1?report=genbank&log$=prottop&blast_rank=533&RID=96KRKV8D016"",""WP_229744927.1"")"
N-acetylmuramoyl-L-alanine amidase [Corynebacterium terpenotabidum],Corynebacterium terpenotabidum,183,183,99%,1e-54,45.81,289,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_020441812.1?report=genbank&log$=prottop&blast_rank=534&RID=96KRKV8D016"",""WP_020441812.1"")"
N-acetylmuramoyl-L-alanine amidase [Georgenia thermotolerans],Georgenia thermotolerans,182,182,99%,1e-54,45.89,264,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_211489931.1?report=genbank&log$=prottop&blast_rank=535&RID=96KRKV8D016"",""WP_211489931.1"")"
N-acetylmuramoyl-L-alanine amidase [Antricoccus suffuscus],Antricoccus suffuscus,184,184,100%,2e-54,47.87,314,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_202862402.1?report=genbank&log$=prottop&blast_rank=536&RID=96KRKV8D016"",""WP_202862402.1"")"
N-acetylmuramoyl-L-alanine amidase [Jatrophihabitans telluris],Jatrophihabitans telluris,180,180,99%,3e-54,45.67,213,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_249771456.1?report=genbank&log$=prottop&blast_rank=537&RID=96KRKV8D016"",""WP_249771456.1"")"
N-acetylmuramoyl-L-alanine amidase [Klenkia soli],Klenkia soli,182,182,100%,3e-54,48.80,287,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_207500569.1?report=genbank&log$=prottop&blast_rank=538&RID=96KRKV8D016"",""WP_207500569.1"")"
N-acetylmuramoyl-L-alanine amidase [Nocardia seriolae],Nocardia seriolae,182,182,99%,3e-54,48.29,270,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_033087020.1?report=genbank&log$=prottop&blast_rank=539&RID=96KRKV8D016"",""WP_033087020.1"")"
N-acetylmuramoyl-L-alanine amidase [Brevibacterium gallinarum],Brevibacterium gallinarum,182,182,100%,4e-54,43.75,280,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_191725679.1?report=genbank&log$=prottop&blast_rank=540&RID=96KRKV8D016"",""WP_191725679.1"")"
N-acetylmuramoyl-L-alanine amidase [Nakamurella aerolata],Nakamurella aerolata,180,180,99%,5e-54,46.41,220,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_212753908.1?report=genbank&log$=prottop&blast_rank=541&RID=96KRKV8D016"",""WP_212753908.1"")"
N-acetylmuramoyl-L-alanine amidase [Corynebacterium nuruki],Corynebacterium nuruki,182,182,99%,6e-54,44.83,290,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_010119814.1?report=genbank&log$=prottop&blast_rank=542&RID=96KRKV8D016"",""WP_010119814.1"")"
N-acetylmuramoyl-L-alanine amidase [Corynebacterium sputi],Corynebacterium sputi,181,181,99%,8e-54,43.56,264,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_027020918.1?report=genbank&log$=prottop&blast_rank=543&RID=96KRKV8D016"",""WP_027020918.1"")"
N-acetylmuramoyl-L-alanine amidase [Mycolicibacterium chlorophenolicum],Mycolicibacterium chlorophenolicum,176,176,56%,1e-53,66.38,150,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_168440006.1?report=genbank&log$=prottop&blast_rank=544&RID=96KRKV8D016"",""WP_168440006.1"")"
N-acetylmuramoyl-L-alanine amidase [Brevibacterium luteolum],Brevibacterium luteolum,181,181,99%,1e-53,43.69,284,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_165882739.1?report=genbank&log$=prottop&blast_rank=545&RID=96KRKV8D016"",""WP_165882739.1"")"
N-acetylmuramoyl-L-alanine amidase [Klenkia taihuensis],Klenkia taihuensis,180,180,100%,1e-53,48.80,276,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_207506379.1?report=genbank&log$=prottop&blast_rank=546&RID=96KRKV8D016"",""WP_207506379.1"")"
N-acetylmuramoyl-L-alanine amidase [Oerskovia rustica],Oerskovia rustica,180,180,100%,2e-53,45.16,280,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_225227829.1?report=genbank&log$=prottop&blast_rank=547&RID=96KRKV8D016"",""WP_225227829.1"")"
N-acetylmuramoyl-L-alanine amidase [Actinospica robiniae],Actinospica robiniae,180,180,100%,3e-53,44.81,293,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_169739891.1?report=genbank&log$=prottop&blast_rank=548&RID=96KRKV8D016"",""WP_169739891.1"")"
N-acetylmuramoyl-L-alanine amidase [Brevibacterium ihuae],Brevibacterium ihuae,179,179,99%,4e-53,44.93,280,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_101649729.1?report=genbank&log$=prottop&blast_rank=549&RID=96KRKV8D016"",""WP_101649729.1"")"
N-acetylmuramoyl-L-alanine amidase [Pseudonocardia antarctica],Pseudonocardia antarctica,179,179,94%,4e-53,49.74,264,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_179762952.1?report=genbank&log$=prottop&blast_rank=550&RID=96KRKV8D016"",""WP_179762952.1"")"
N-acetylmuramoyl-L-alanine amidase [Cellulosimicrobium cellulans],Cellulosimicrobium cellulans,180,180,100%,4e-53,44.29,305,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_211933331.1?report=genbank&log$=prottop&blast_rank=551&RID=96KRKV8D016"",""WP_211933331.1"")"
N-acetylmuramoyl-L-alanine amidase [Nakamurella endophytica],Nakamurella endophytica,183,183,100%,4e-53,46.15,430,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_229674397.1?report=genbank&log$=prottop&blast_rank=552&RID=96KRKV8D016"",""WP_229674397.1"")"
N-acetylmuramoyl-L-alanine amidase [Varibaculum cambriense],Varibaculum cambriense,176,176,90%,8e-53,47.03,191,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_244865169.1?report=genbank&log$=prottop&blast_rank=553&RID=96KRKV8D016"",""WP_244865169.1"")"
N-acetylmuramoyl-L-alanine amidase [Nakamurella deserti],Nakamurella deserti,180,180,99%,2e-52,45.89,358,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_205843955.1?report=genbank&log$=prottop&blast_rank=554&RID=96KRKV8D016"",""WP_205843955.1"")"
N-acetylmuramoyl-L-alanine amidase [Nakamurella multipartita],Nakamurella multipartita,177,177,100%,6e-52,45.19,320,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_015746002.1?report=genbank&log$=prottop&blast_rank=555&RID=96KRKV8D016"",""WP_015746002.1"")"
N-acetylmuramoyl-L-alanine amidase [Corynebacterium lactis],Corynebacterium lactis,177,177,99%,6e-52,44.55,298,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_053411346.1?report=genbank&log$=prottop&blast_rank=556&RID=96KRKV8D016"",""WP_053411346.1"")"
N-acetylmuramoyl-L-alanine amidase [Nonomuraea coxensis],Nonomuraea coxensis,175,175,99%,1e-51,46.15,260,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_020543279.1?report=genbank&log$=prottop&blast_rank=557&RID=96KRKV8D016"",""WP_020543279.1"")"
N-acetylmuramoyl-L-alanine amidase [Frankia],Frankia,176,176,100%,1e-51,47.87,288,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_044883554.1?report=genbank&log$=prottop&blast_rank=558&RID=96KRKV8D016"",""WP_044883554.1"")"
N-acetylmuramoyl-L-alanine amidase [Cellulosimicrobium marinum],Cellulosimicrobium marinum,175,175,100%,2e-51,43.27,271,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_267494103.1?report=genbank&log$=prottop&blast_rank=559&RID=96KRKV8D016"",""WP_267494103.1"")"
N-acetylmuramoyl-L-alanine amidase [Nocardiopsis flavescens],Nocardiopsis flavescens,176,176,99%,2e-51,44.60,298,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_073383926.1?report=genbank&log$=prottop&blast_rank=560&RID=96KRKV8D016"",""WP_073383926.1"")"
N-acetylmuramoyl-L-alanine amidase [Actinomadura fibrosa],Actinomadura fibrosa,175,175,100%,2e-51,44.76,282,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_131756319.1?report=genbank&log$=prottop&blast_rank=561&RID=96KRKV8D016"",""WP_131756319.1"")"
N-acetylmuramoyl-L-alanine amidase [Actinocrinis puniceicyclus],Actinocrinis puniceicyclus,175,175,100%,3e-51,44.34,301,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_246506928.1?report=genbank&log$=prottop&blast_rank=562&RID=96KRKV8D016"",""WP_246506928.1"")"
N-acetylmuramoyl-L-alanine amidase [Actinomycetospora chibensis],Actinomycetospora chibensis,173,173,99%,6e-51,46.38,257,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_274188077.1?report=genbank&log$=prottop&blast_rank=563&RID=96KRKV8D016"",""WP_274188077.1"")"
N-acetylmuramoyl-L-alanine amidase [Corynebacterium sphenisci],Corynebacterium sphenisci,174,174,95%,6e-51,44.85,293,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_075691337.1?report=genbank&log$=prottop&blast_rank=564&RID=96KRKV8D016"",""WP_075691337.1"")"
N-acetylmuramoyl-L-alanine amidase [Corynebacterium variabile],Corynebacterium variabile,172,172,100%,6e-51,44.88,221,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_014010747.1?report=genbank&log$=prottop&blast_rank=565&RID=96KRKV8D016"",""WP_014010747.1"")"
N-acetylmuramoyl-L-alanine amidase [Occultella aeris],Occultella aeris,174,174,98%,6e-51,45.63,281,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_156742764.1?report=genbank&log$=prottop&blast_rank=566&RID=96KRKV8D016"",""WP_156742764.1"")"
N-acetylmuramoyl-L-alanine amidase [Actinomadura alba],Actinomadura alba,173,173,99%,7e-51,44.13,260,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_187244418.1?report=genbank&log$=prottop&blast_rank=567&RID=96KRKV8D016"",""WP_187244418.1"")"
N-acetylmuramoyl-L-alanine amidase [Occultella glacieicola],Occultella glacieicola,173,173,98%,9e-51,45.15,272,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_133109310.1?report=genbank&log$=prottop&blast_rank=568&RID=96KRKV8D016"",""WP_133109310.1"")"
N-acetylmuramoyl-L-alanine amidase [Nanchangia anserum],Nanchangia anserum,173,173,99%,1e-50,42.36,274,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_191070969.1?report=genbank&log$=prottop&blast_rank=569&RID=96KRKV8D016"",""WP_191070969.1"")"
N-acetylmuramoyl-L-alanine amidase [Occultella gossypii],Occultella gossypii,173,173,98%,1e-50,45.15,281,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_223403200.1?report=genbank&log$=prottop&blast_rank=570&RID=96KRKV8D016"",""WP_223403200.1"")"
N-acetylmuramoyl-L-alanine amidase [Nocardiopsis alba],Nocardiopsis alba,173,173,100%,1e-50,44.29,293,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_042284439.1?report=genbank&log$=prottop&blast_rank=571&RID=96KRKV8D016"",""WP_042284439.1"")"
N-acetylmuramoyl-L-alanine amidase [Actinoallomurus purpureus],Actinoallomurus purpureus,173,173,99%,1e-50,42.65,286,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_252845422.1?report=genbank&log$=prottop&blast_rank=572&RID=96KRKV8D016"",""WP_252845422.1"")"
N-acetylmuramoyl-L-alanine amidase [Actinomadura decatromicini],Actinomadura decatromicini,172,172,99%,1e-50,45.41,270,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_148757048.1?report=genbank&log$=prottop&blast_rank=573&RID=96KRKV8D016"",""WP_148757048.1"")"
N-acetylmuramoyl-L-alanine amidase [Nocardiopsis listeri],Nocardiopsis listeri,173,173,99%,1e-50,44.98,298,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_067600383.1?report=genbank&log$=prottop&blast_rank=574&RID=96KRKV8D016"",""WP_067600383.1"")"
N-acetylmuramoyl-L-alanine amidase [Frankia],Frankia,172,172,100%,3e-50,46.05,286,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_011435800.1?report=genbank&log$=prottop&blast_rank=575&RID=96KRKV8D016"",""WP_011435800.1"")"
