Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
N-acetylmuramoyl-L-alanine amidase [Nocardia concava],Nocardia concava,228,228,100%,1e-72,53.62,247,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_167333411.1?report=genbank&log$=prottop&blast_rank=350&RID=96KS83JX016"",""WP_167333411.1"")"
N-acetylmuramoyl-L-alanine amidase [Amycolatopsis orientalis],Amycolatopsis orientalis,229,229,99%,1e-72,53.62,274,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_044853621.1?report=genbank&log$=prottop&blast_rank=351&RID=96KS83JX016"",""WP_044853621.1"")"
N-acetylmuramoyl-L-alanine amidase [Kibdelosporangium phytohabitans],Kibdelosporangium phytohabitans,229,229,99%,2e-72,53.40,288,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_236952036.1?report=genbank&log$=prottop&blast_rank=352&RID=96KS83JX016"",""WP_236952036.1"")"
N-acetylmuramoyl-L-alanine amidase [Amycolatopsis xylanica],Amycolatopsis xylanica,228,228,94%,3e-72,56.35,282,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_245757245.1?report=genbank&log$=prottop&blast_rank=353&RID=96KS83JX016"",""WP_245757245.1"")"
N-acetylmuramoyl-L-alanine amidase [Nocardia coffeae],Nocardia coffeae,228,228,99%,3e-72,53.88,266,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_222963707.1?report=genbank&log$=prottop&blast_rank=354&RID=96KS83JX016"",""WP_222963707.1"")"
N-acetylmuramoyl-L-alanine amidase [Amycolatopsis thermoflava],Amycolatopsis thermoflava,228,228,99%,3e-72,56.31,269,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_123684582.1?report=genbank&log$=prottop&blast_rank=355&RID=96KS83JX016"",""WP_123684582.1"")"
N-acetylmuramoyl-L-alanine amidase [Nocardia jiangxiensis],Nocardia jiangxiensis,227,227,99%,4e-72,53.88,266,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_040827829.1?report=genbank&log$=prottop&blast_rank=356&RID=96KS83JX016"",""WP_040827829.1"")"
N-acetylmuramoyl-L-alanine amidase [Crossiella equi],Crossiella equi,228,228,99%,4e-72,54.85,276,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_245374053.1?report=genbank&log$=prottop&blast_rank=357&RID=96KS83JX016"",""WP_245374053.1"")"
N-acetylmuramoyl-L-alanine amidase [Amycolatopsis granulosa],Amycolatopsis granulosa,227,227,99%,5e-72,55.34,270,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_243869907.1?report=genbank&log$=prottop&blast_rank=358&RID=96KS83JX016"",""WP_243869907.1"")"
N-acetylmuramoyl-L-alanine amidase [Thermocrispum municipale],Thermocrispum municipale,228,228,99%,5e-72,54.37,283,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_245565921.1?report=genbank&log$=prottop&blast_rank=359&RID=96KS83JX016"",""WP_245565921.1"")"
N-acetylmuramoyl-L-alanine amidase [Actinokineospora alba],Actinokineospora alba,228,228,100%,7e-72,52.88,295,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_228770093.1?report=genbank&log$=prottop&blast_rank=360&RID=96KS83JX016"",""WP_228770093.1"")"
N-acetylmuramoyl-L-alanine amidase [Actinokineospora inagensis],Actinokineospora inagensis,227,227,100%,7e-72,53.85,270,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_245614318.1?report=genbank&log$=prottop&blast_rank=361&RID=96KS83JX016"",""WP_245614318.1"")"
N-acetylmuramoyl-L-alanine amidase [Kibdelosporangium persicum],Kibdelosporangium persicum,226,226,95%,8e-72,53.54,253,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_246366262.1?report=genbank&log$=prottop&blast_rank=362&RID=96KS83JX016"",""WP_246366262.1"")"
N-acetylmuramoyl-L-alanine amidase [Amycolatopsis pithecellobii],Amycolatopsis pithecellobii,226,226,99%,8e-72,56.31,267,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_154758208.1?report=genbank&log$=prottop&blast_rank=363&RID=96KS83JX016"",""WP_154758208.1"")"
N-acetylmuramoyl-L-alanine amidase [Amycolatopsis sacchari],Amycolatopsis sacchari,226,226,99%,9e-72,54.37,264,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_218153476.1?report=genbank&log$=prottop&blast_rank=364&RID=96KS83JX016"",""WP_218153476.1"")"
N-acetylmuramoyl-L-alanine amidase [Nocardia salmonicida],Nocardia salmonicida,226,226,99%,9e-72,54.37,265,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_063003903.1?report=genbank&log$=prottop&blast_rank=365&RID=96KS83JX016"",""WP_063003903.1"")"
N-acetylmuramoyl-L-alanine amidase [Actinokineospora globicatena],Actinokineospora globicatena,227,227,100%,9e-72,52.88,295,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_253831984.1?report=genbank&log$=prottop&blast_rank=366&RID=96KS83JX016"",""WP_253831984.1"")"
N-acetylmuramoyl-L-alanine amidase [Actinophytocola xanthii],Actinophytocola xanthii,226,226,98%,1e-71,57.35,280,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_198942925.1?report=genbank&log$=prottop&blast_rank=367&RID=96KS83JX016"",""WP_198942925.1"")"
N-acetylmuramoyl-L-alanine amidase [Amycolatopsis thailandensis],Amycolatopsis thailandensis,227,227,99%,1e-71,53.40,282,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_093939408.1?report=genbank&log$=prottop&blast_rank=368&RID=96KS83JX016"",""WP_093939408.1"")"
N-acetylmuramoyl-L-alanine amidase [Actinokineospora iranica],Actinokineospora iranica,226,226,99%,2e-71,54.85,276,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_091456865.1?report=genbank&log$=prottop&blast_rank=369&RID=96KS83JX016"",""WP_091456865.1"")"
N-acetylmuramoyl-L-alanine amidase [Pseudonocardia alaniniphila],Pseudonocardia alaniniphila,224,224,99%,2e-71,53.17,230,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_241040551.1?report=genbank&log$=prottop&blast_rank=370&RID=96KS83JX016"",""WP_241040551.1"")"
N-acetylmuramoyl-L-alanine amidase [Nocardia tengchongensis],Nocardia tengchongensis,225,225,95%,2e-71,54.82,268,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_246598476.1?report=genbank&log$=prottop&blast_rank=371&RID=96KS83JX016"",""WP_246598476.1"")"
N-acetylmuramoyl-L-alanine amidase [Actinophytocola xinjiangensis],Actinophytocola xinjiangensis,224,224,99%,2e-71,55.83,228,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_245812156.1?report=genbank&log$=prottop&blast_rank=372&RID=96KS83JX016"",""WP_245812156.1"")"
N-acetylmuramoyl-L-alanine amidase [Actinokineospora xionganensis],Actinokineospora xionganensis,226,226,100%,2e-71,52.88,294,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_246476876.1?report=genbank&log$=prottop&blast_rank=373&RID=96KS83JX016"",""WP_246476876.1"")"
N-acetylmuramoyl-L-alanine amidase [Prauserella cavernicola],Prauserella cavernicola,225,225,99%,3e-71,54.63,264,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_200318334.1?report=genbank&log$=prottop&blast_rank=374&RID=96KS83JX016"",""WP_200318334.1"")"
N-acetylmuramoyl-L-alanine amidase [Solihabitans fulvus],Solihabitans fulvus,226,226,95%,3e-71,54.55,299,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_223198748.1?report=genbank&log$=prottop&blast_rank=375&RID=96KS83JX016"",""WP_223198748.1"")"
N-acetylmuramoyl-L-alanine amidase [Nocardia yunnanensis],Nocardia yunnanensis,224,224,95%,4e-71,53.81,260,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_246023503.1?report=genbank&log$=prottop&blast_rank=376&RID=96KS83JX016"",""WP_246023503.1"")"
N-acetylmuramoyl-L-alanine amidase [Pseudonocardia kunmingensis],Pseudonocardia kunmingensis,223,223,98%,4e-71,54.19,229,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_170231662.1?report=genbank&log$=prottop&blast_rank=377&RID=96KS83JX016"",""WP_170231662.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Tsukamurella pulmonis],Tsukamurella pulmonis,224,224,99%,5e-71,54.68,274,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_082756300.1?report=genbank&log$=prottop&blast_rank=378&RID=96KS83JX016"",""WP_082756300.1"")"
N-acetylmuramoyl-L-alanine amidase [Amycolatopsis taiwanensis],Amycolatopsis taiwanensis,224,224,99%,7e-71,53.88,256,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_084143266.1?report=genbank&log$=prottop&blast_rank=379&RID=96KS83JX016"",""WP_084143266.1"")"
N-acetylmuramoyl-L-alanine amidase [Nocardia fluminea],Nocardia fluminea,224,224,99%,7e-71,53.88,283,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_245914066.1?report=genbank&log$=prottop&blast_rank=380&RID=96KS83JX016"",""WP_245914066.1"")"
N-acetylmuramoyl-L-alanine amidase [Amycolatopsis palatopharyngis],Amycolatopsis palatopharyngis,224,224,98%,8e-71,53.66,271,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_211323355.1?report=genbank&log$=prottop&blast_rank=381&RID=96KS83JX016"",""WP_211323355.1"")"
N-acetylmuramoyl-L-alanine amidase [Nocardia stercoris],Nocardia stercoris,223,223,99%,1e-70,54.15,263,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_122185958.1?report=genbank&log$=prottop&blast_rank=382&RID=96KS83JX016"",""WP_122185958.1"")"
N-acetylmuramoyl-L-alanine amidase [Amycolatopsis endophytica],Amycolatopsis endophytica,221,221,98%,1e-70,53.43,210,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_246338904.1?report=genbank&log$=prottop&blast_rank=383&RID=96KS83JX016"",""WP_246338904.1"")"
N-acetylmuramoyl-L-alanine amidase [Kibdelosporangium aridum],Kibdelosporangium aridum,222,222,94%,1e-70,53.30,232,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_235038710.1?report=genbank&log$=prottop&blast_rank=384&RID=96KS83JX016"",""WP_235038710.1"")"
N-acetylmuramoyl-L-alanine amidase [Amycolatopsis oliviviridis],Amycolatopsis oliviviridis,224,224,99%,2e-70,52.91,280,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_191256922.1?report=genbank&log$=prottop&blast_rank=385&RID=96KS83JX016"",""WP_191256922.1"")"
N-acetylmuramoyl-L-alanine amidase [Prauserella endophytica],Prauserella endophytica,223,223,99%,2e-70,56.10,268,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_228714021.1?report=genbank&log$=prottop&blast_rank=386&RID=96KS83JX016"",""WP_228714021.1"")"
N-acetylmuramoyl-L-alanine amidase [Amycolatopsis nigrescens],Amycolatopsis nigrescens,223,223,99%,2e-70,55.83,277,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_245574188.1?report=genbank&log$=prottop&blast_rank=387&RID=96KS83JX016"",""WP_245574188.1"")"
N-acetylmuramoyl-L-alanine amidase [Pseudonocardia endophytica],Pseudonocardia endophytica,224,224,99%,2e-70,55.12,287,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_243653466.1?report=genbank&log$=prottop&blast_rank=388&RID=96KS83JX016"",""WP_243653466.1"")"
N-acetylmuramoyl-L-alanine amidase [Amycolatopsis methanolica],Amycolatopsis methanolica,223,223,99%,2e-70,54.85,277,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_081617631.1?report=genbank&log$=prottop&blast_rank=389&RID=96KS83JX016"",""WP_081617631.1"")"
N-acetylmuramoyl-L-alanine amidase [Actinokineospora terrae],Actinokineospora terrae,224,224,100%,3e-70,52.88,298,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_245782741.1?report=genbank&log$=prottop&blast_rank=390&RID=96KS83JX016"",""WP_245782741.1"")"
N-acetylmuramoyl-L-alanine amidase [Nocardia uniformis],Nocardia uniformis,221,221,94%,4e-70,54.82,244,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_212762324.1?report=genbank&log$=prottop&blast_rank=391&RID=96KS83JX016"",""WP_212762324.1"")"
N-acetylmuramoyl-L-alanine amidase [Nocardia miyunensis],Nocardia miyunensis,222,222,99%,4e-70,52.91,266,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_067667924.1?report=genbank&log$=prottop&blast_rank=392&RID=96KS83JX016"",""WP_067667924.1"")"
N-acetylmuramoyl-L-alanine amidase [Amycolatopsis viridis],Amycolatopsis viridis,222,222,95%,4e-70,56.57,269,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_243871408.1?report=genbank&log$=prottop&blast_rank=393&RID=96KS83JX016"",""WP_243871408.1"")"
N-acetylmuramoyl-L-alanine amidase [Amycolatopsis bullii],Amycolatopsis bullii,223,223,99%,6e-70,53.88,283,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_191312799.1?report=genbank&log$=prottop&blast_rank=394&RID=96KS83JX016"",""WP_191312799.1"")"
N-acetylmuramoyl-L-alanine amidase [Crossiella cryophila],Crossiella cryophila,222,222,99%,6e-70,53.40,281,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_185010242.1?report=genbank&log$=prottop&blast_rank=395&RID=96KS83JX016"",""WP_185010242.1"")"
N-acetylmuramoyl-L-alanine amidase [Amycolatopsis coloradensis],Amycolatopsis coloradensis,222,222,99%,6e-70,55.07,274,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_084749388.1?report=genbank&log$=prottop&blast_rank=396&RID=96KS83JX016"",""WP_084749388.1"")"
N-acetylmuramoyl-L-alanine amidase [Actinokineospora auranticolor],Actinokineospora auranticolor,223,223,99%,6e-70,52.43,296,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_104480850.1?report=genbank&log$=prottop&blast_rank=397&RID=96KS83JX016"",""WP_104480850.1"")"
N-acetylmuramoyl-L-alanine amidase [Nocardia macrotermitis],Nocardia macrotermitis,222,222,100%,6e-70,52.88,266,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_153410591.1?report=genbank&log$=prottop&blast_rank=398&RID=96KS83JX016"",""WP_153410591.1"")"
N-acetylmuramoyl-L-alanine amidase [Nocardia alba],Nocardia alba,221,221,99%,7e-70,52.91,265,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_084472457.1?report=genbank&log$=prottop&blast_rank=399&RID=96KS83JX016"",""WP_084472457.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Tsukamurella tyrosinosolvens],Tsukamurella tyrosinosolvens,222,222,94%,8e-70,55.44,274,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_068526005.1?report=genbank&log$=prottop&blast_rank=400&RID=96KS83JX016"",""WP_068526005.1"")"
N-acetylmuramoyl-L-alanine amidase [Pseudonocardia acaciae],Pseudonocardia acaciae,223,223,99%,8e-70,51.72,319,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_084211859.1?report=genbank&log$=prottop&blast_rank=401&RID=96KS83JX016"",""WP_084211859.1"")"
N-acetylmuramoyl-L-alanine amidase [Nocardia niigatensis],Nocardia niigatensis,221,221,95%,8e-70,53.30,263,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_040863027.1?report=genbank&log$=prottop&blast_rank=402&RID=96KS83JX016"",""WP_040863027.1"")"
N-acetylmuramoyl-L-alanine amidase [Amycolatopsis thermalba],Amycolatopsis thermalba,221,221,99%,9e-70,55.34,267,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_116103114.1?report=genbank&log$=prottop&blast_rank=403&RID=96KS83JX016"",""WP_116103114.1"")"
N-acetylmuramoyl-L-alanine amidase [Amycolatopsis anabasis],Amycolatopsis anabasis,221,221,99%,1e-69,53.40,269,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_158887658.1?report=genbank&log$=prottop&blast_rank=404&RID=96KS83JX016"",""WP_158887658.1"")"
N-acetylmuramoyl-L-alanine amidase [Sciscionella marina],Sciscionella marina,221,221,99%,2e-69,53.40,279,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_020496853.1?report=genbank&log$=prottop&blast_rank=405&RID=96KS83JX016"",""WP_020496853.1"")"
N-acetylmuramoyl-L-alanine amidase [Amycolatopsis lurida],Amycolatopsis lurida,221,221,99%,2e-69,54.37,278,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_091599950.1?report=genbank&log$=prottop&blast_rank=406&RID=96KS83JX016"",""WP_091599950.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Tsukamurella ocularis],Tsukamurella ocularis,221,221,94%,2e-69,54.92,274,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_259141416.1?report=genbank&log$=prottop&blast_rank=407&RID=96KS83JX016"",""WP_259141416.1"")"
N-acetylmuramoyl-L-alanine amidase [Pseudonocardia oroxyli],Pseudonocardia oroxyli,220,220,99%,2e-69,52.66,268,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_093086884.1?report=genbank&log$=prottop&blast_rank=408&RID=96KS83JX016"",""WP_093086884.1"")"
N-acetylmuramoyl-L-alanine amidase [Pseudonocardia sulfidoxydans],Pseudonocardia sulfidoxydans,220,220,99%,2e-69,52.68,265,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_147106986.1?report=genbank&log$=prottop&blast_rank=409&RID=96KS83JX016"",""WP_147106986.1"")"
N-acetylmuramoyl-L-alanine amidase [Nocardia yamanashiensis],Nocardia yamanashiensis,220,220,100%,2e-69,53.62,254,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_233041129.1?report=genbank&log$=prottop&blast_rank=410&RID=96KS83JX016"",""WP_233041129.1"")"
N-acetylmuramoyl-L-alanine amidase [Nocardia vinacea],Nocardia vinacea,220,220,99%,2e-69,56.10,265,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_040699981.1?report=genbank&log$=prottop&blast_rank=411&RID=96KS83JX016"",""WP_040699981.1"")"
N-acetylmuramoyl-L-alanine amidase [Amycolatopsis alkalitolerans],Amycolatopsis alkalitolerans,221,221,99%,2e-69,56.31,280,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_235022754.1?report=genbank&log$=prottop&blast_rank=412&RID=96KS83JX016"",""WP_235022754.1"")"
N-acetylmuramoyl-L-alanine amidase [Amycolatopsis pittospori],Amycolatopsis pittospori,220,220,99%,3e-69,54.37,276,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_181775183.1?report=genbank&log$=prottop&blast_rank=413&RID=96KS83JX016"",""WP_181775183.1"")"
N-acetylmuramoyl-L-alanine amidase [Pseudonocardia abyssalis],Pseudonocardia abyssalis,221,221,98%,3e-69,53.69,280,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_218615908.1?report=genbank&log$=prottop&blast_rank=414&RID=96KS83JX016"",""WP_218615908.1"")"
N-acetylmuramoyl-L-alanine amidase [Amycolatopsis camponoti],Amycolatopsis camponoti,221,221,94%,3e-69,56.35,287,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_230863015.1?report=genbank&log$=prottop&blast_rank=415&RID=96KS83JX016"",""WP_230863015.1"")"
N-acetylmuramoyl-L-alanine amidase [Prauserella flavalba],Prauserella flavalba,220,220,99%,4e-69,55.61,265,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_245959990.1?report=genbank&log$=prottop&blast_rank=416&RID=96KS83JX016"",""WP_245959990.1"")"
N-acetylmuramoyl-L-alanine amidase [Pseudonocardia asaccharolytica],Pseudonocardia asaccharolytica,220,220,99%,4e-69,53.66,266,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_028931398.1?report=genbank&log$=prottop&blast_rank=417&RID=96KS83JX016"",""WP_028931398.1"")"
N-acetylmuramoyl-L-alanine amidase [Actinokineospora cianjurensis],Actinokineospora cianjurensis,221,221,100%,4e-69,52.40,299,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_246009635.1?report=genbank&log$=prottop&blast_rank=418&RID=96KS83JX016"",""WP_246009635.1"")"
N-acetylmuramoyl-L-alanine amidase [Nocardia vaccinii],Nocardia vaccinii,219,219,99%,5e-69,51.94,266,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_067893054.1?report=genbank&log$=prottop&blast_rank=419&RID=96KS83JX016"",""WP_067893054.1"")"
N-acetylmuramoyl-L-alanine amidase [Umezawaea tangerina],Umezawaea tangerina,220,220,99%,5e-69,52.91,278,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_245886066.1?report=genbank&log$=prottop&blast_rank=420&RID=96KS83JX016"",""WP_245886066.1"")"
N-acetylmuramoyl-L-alanine amidase [Amycolatopsis pretoriensis],Amycolatopsis pretoriensis,220,220,94%,5e-69,56.35,283,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_244180333.1?report=genbank&log$=prottop&blast_rank=421&RID=96KS83JX016"",""WP_244180333.1"")"
N-acetylmuramoyl-L-alanine amidase [Amycolatopsis vastitatis],Amycolatopsis vastitatis,220,220,95%,5e-69,55.56,285,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_205660767.1?report=genbank&log$=prottop&blast_rank=422&RID=96KS83JX016"",""WP_205660767.1"")"
N-acetylmuramoyl-L-alanine amidase [Actinophytocola oryzae],Actinophytocola oryzae,220,220,99%,5e-69,56.80,278,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_243866600.1?report=genbank&log$=prottop&blast_rank=423&RID=96KS83JX016"",""WP_243866600.1"")"
N-acetylmuramoyl-L-alanine amidase [Pseudonocardia sediminis],Pseudonocardia sediminis,220,220,99%,5e-69,53.17,277,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_130288297.1?report=genbank&log$=prottop&blast_rank=424&RID=96KS83JX016"",""WP_130288297.1"")"
N-acetylmuramoyl-L-alanine amidase [Nocardia thailandica],Nocardia thailandica,219,219,99%,8e-69,52.43,266,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_245558034.1?report=genbank&log$=prottop&blast_rank=425&RID=96KS83JX016"",""WP_245558034.1"")"
N-acetylmuramoyl-L-alanine amidase [Amycolatopsis acididurans],Amycolatopsis acididurans,219,219,99%,8e-69,52.43,267,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_246271902.1?report=genbank&log$=prottop&blast_rank=426&RID=96KS83JX016"",""WP_246271902.1"")"
N-acetylmuramoyl-L-alanine amidase [Amycolatopsis echigonensis],Amycolatopsis echigonensis,219,219,99%,8e-69,52.91,270,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_183124872.1?report=genbank&log$=prottop&blast_rank=427&RID=96KS83JX016"",""WP_183124872.1"")"
N-acetylmuramoyl-L-alanine amidase [Herbihabitans rhizosphaerae],Herbihabitans rhizosphaerae,219,219,99%,1e-68,53.88,290,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_242613126.1?report=genbank&log$=prottop&blast_rank=428&RID=96KS83JX016"",""WP_242613126.1"")"
Rv3717 family N-acetylmuramoyl-L-alanine amidase [Tsukamurella asaccharolytica],Tsukamurella asaccharolytica,219,219,94%,1e-68,54.92,274,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_146559950.1?report=genbank&log$=prottop&blast_rank=429&RID=96KS83JX016"",""WP_146559950.1"")"
