Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
N-acetylmuramoyl-L-alanine amidase [Pseudogracilibacillus auburnensis],Pseudogracilibacillus auburnensis,94.7,94.7,98%,1e-20,35.16,287,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_110396265.1?report=genbank&log$=prottop&blast_rank=1277&RID=96M6DB4W016"",""WP_110396265.1"")"
N-acetylmuramoyl-L-alanine amidase [Listeria rustica],Listeria rustica,96.7,96.7,90%,1e-20,37.65,428,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_181675427.1?report=genbank&log$=prottop&blast_rank=1278&RID=96M6DB4W016"",""WP_181675427.1"")"
N-acetylmuramoyl-L-alanine amidase [Kroppenstedtia guangzhouensis],Kroppenstedtia guangzhouensis,94.4,94.4,95%,1e-20,36.57,267,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_188433516.1?report=genbank&log$=prottop&blast_rank=1279&RID=96M6DB4W016"",""WP_188433516.1"")"
N-acetylmuramoyl-L-alanine amidase [Clostridium weizhouense],Clostridium weizhouense,97.4,97.4,100%,1e-20,33.00,669,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_219779545.1?report=genbank&log$=prottop&blast_rank=1280&RID=96M6DB4W016"",""WP_219779545.1"")"
stage II sporulation protein D [Caminicella sporogenes],Caminicella sporogenes,97.1,97.1,100%,1e-20,34.97,478,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_072968543.1?report=genbank&log$=prottop&blast_rank=1281&RID=96M6DB4W016"",""WP_072968543.1"")"
N-acetylmuramoyl-L-alanine amidase [Ornithinibacillus californiensis],Ornithinibacillus californiensis,94.7,94.7,90%,1e-20,34.34,282,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_053074981.1?report=genbank&log$=prottop&blast_rank=1282&RID=96M6DB4W016"",""WP_053074981.1"")"
SH3 domain-containing protein [Bacillus kexueae],Bacillus kexueae,97.4,97.4,91%,1e-20,35.33,584,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_243386211.1?report=genbank&log$=prottop&blast_rank=1283&RID=96M6DB4W016"",""WP_243386211.1"")"
N-acetylmuramoyl-L-alanine amidase [Dolichospermum compactum],Dolichospermum compactum,97.4,97.4,98%,1e-20,35.52,614,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_096665854.1?report=genbank&log$=prottop&blast_rank=1284&RID=96M6DB4W016"",""WP_096665854.1"")"
N-acetylmuramoyl-L-alanine amidase [Halalkalibacter oceani],Halalkalibacter oceani,94.0,94.0,90%,1e-20,35.54,251,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_251224209.1?report=genbank&log$=prottop&blast_rank=1285&RID=96M6DB4W016"",""WP_251224209.1"")"
N-acetylmuramoyl-L-alanine amidase [Adonisia turfae],Adonisia turfae,97.4,97.4,98%,1e-20,35.52,549,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_163661529.1?report=genbank&log$=prottop&blast_rank=1286&RID=96M6DB4W016"",""WP_163661529.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus swezeyi],Bacillus swezeyi,93.6,93.6,93%,1e-20,36.05,225,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_148956200.1?report=genbank&log$=prottop&blast_rank=1287&RID=96M6DB4W016"",""WP_148956200.1"")"
N-acetylmuramoyl-L-alanine amidase [Lysinibacillus antri],Lysinibacillus antri,97.1,97.1,97%,1e-20,34.81,458,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_126658960.1?report=genbank&log$=prottop&blast_rank=1288&RID=96M6DB4W016"",""WP_126658960.1"")"
N-acetylmuramoyl-L-alanine amidase [Oryzomonas sagensis],Oryzomonas sagensis,96.7,96.7,89%,1e-20,36.55,423,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_151156816.1?report=genbank&log$=prottop&blast_rank=1289&RID=96M6DB4W016"",""WP_151156816.1"")"
N-acetylmuramoyl-L-alanine amidase [Ureibacillus terrenus],Ureibacillus terrenus,97.1,97.1,98%,1e-20,34.62,480,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_141601757.1?report=genbank&log$=prottop&blast_rank=1290&RID=96M6DB4W016"",""WP_141601757.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus smithii],Bacillus smithii,97.1,97.1,100%,1e-20,36.76,479,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_048624214.1?report=genbank&log$=prottop&blast_rank=1291&RID=96M6DB4W016"",""WP_048624214.1"")"
N-acetylmuramoyl-L-alanine amidase [Scytonema hofmannii],Scytonema hofmannii,92.4,92.4,100%,1e-20,34.24,179,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_017744218.1?report=genbank&log$=prottop&blast_rank=1292&RID=96M6DB4W016"",""WP_017744218.1"")"
N-acetylmuramoyl-L-alanine amidase [Gracilibacillus lacisalsi],Gracilibacillus lacisalsi,95.1,95.1,99%,1e-20,32.79,308,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_018931480.1?report=genbank&log$=prottop&blast_rank=1293&RID=96M6DB4W016"",""WP_018931480.1"")"
N-acetylmuramoyl-L-alanine amidase [Oceanobacillus sojae],Oceanobacillus sojae,92.8,92.8,98%,1e-20,33.52,194,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_147212550.1?report=genbank&log$=prottop&blast_rank=1294&RID=96M6DB4W016"",""WP_147212550.1"")"
N-acetylmuramoyl-L-alanine amidase [Faecalibacter macacae],Faecalibacter macacae,92.8,92.8,87%,1e-20,34.38,198,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_230466709.1?report=genbank&log$=prottop&blast_rank=1295&RID=96M6DB4W016"",""WP_230466709.1"")"
N-acetylmuramoyl-L-alanine amidase [Robertmurraya korlensis],Robertmurraya korlensis,94.4,94.4,99%,1e-20,34.43,270,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_066055614.1?report=genbank&log$=prottop&blast_rank=1296&RID=96M6DB4W016"",""WP_066055614.1"")"
N-acetylmuramoyl-L-alanine amidase [Chroococcidiopsis thermalis],Chroococcidiopsis thermalis,97.4,97.4,98%,1e-20,34.62,669,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_015152747.1?report=genbank&log$=prottop&blast_rank=1297&RID=96M6DB4W016"",""WP_015152747.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus lautus],Paenibacillus lautus,97.1,97.1,87%,1e-20,39.51,473,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_127590102.1?report=genbank&log$=prottop&blast_rank=1298&RID=96M6DB4W016"",""WP_127590102.1"")"
N-acetylmuramoyl-L-alanine amidase [Halobacillus faecis],Halobacillus faecis,97.1,97.1,100%,1e-20,34.97,564,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_146817999.1?report=genbank&log$=prottop&blast_rank=1299&RID=96M6DB4W016"",""WP_146817999.1"")"
N-acetylmuramoyl-L-alanine amidase [Tolypothrix bouteillei],Tolypothrix bouteillei,97.4,97.4,98%,1e-20,35.33,648,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_038109533.1?report=genbank&log$=prottop&blast_rank=1300&RID=96M6DB4W016"",""WP_038109533.1"")"
N-acetylmuramoyl-L-alanine amidase [Carboxydothermus ferrireducens],Carboxydothermus ferrireducens,97.4,97.4,91%,1e-20,37.43,618,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_028051587.1?report=genbank&log$=prottop&blast_rank=1301&RID=96M6DB4W016"",""WP_028051587.1"")"
SH3 domain-containing protein [Evansella clarkii],Evansella clarkii,97.4,97.4,91%,1e-20,35.84,600,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_169910909.1?report=genbank&log$=prottop&blast_rank=1302&RID=96M6DB4W016"",""WP_169910909.1"")"
N-acetylmuramoyl-L-alanine amidase [Sutcliffiella rhizosphaerae],Sutcliffiella rhizosphaerae,93.6,93.6,95%,1e-20,34.29,229,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_230500975.1?report=genbank&log$=prottop&blast_rank=1303&RID=96M6DB4W016"",""WP_230500975.1"")"
N-acetylmuramoyl-L-alanine amidase [Metabacillus iocasae],Metabacillus iocasae,94.0,94.0,100%,1e-20,35.33,250,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_205187876.1?report=genbank&log$=prottop&blast_rank=1304&RID=96M6DB4W016"",""WP_205187876.1"")"
N-acetylmuramoyl-L-alanine amidase [Planococcus],Planococcus,97.1,97.1,100%,1e-20,33.87,482,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_225218476.1?report=genbank&log$=prottop&blast_rank=1305&RID=96M6DB4W016"",""WP_225218476.1"")"
N-acetylmuramoyl-L-alanine amidase [Halalkalibacterium halodurans],Halalkalibacterium halodurans,95.5,95.5,100%,1e-20,35.68,338,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_083445602.1?report=genbank&log$=prottop&blast_rank=1306&RID=96M6DB4W016"",""WP_083445602.1"")"
N-acetylmuramoyl-L-alanine amidase [Pontibacillus marinus],Pontibacillus marinus,96.3,96.3,90%,1e-20,33.13,407,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_051254991.1?report=genbank&log$=prottop&blast_rank=1307&RID=96M6DB4W016"",""WP_051254991.1"")"
N-acetylmuramoyl-L-alanine amidase [Dolichospermum heterosporum],Dolichospermum heterosporum,97.4,97.4,98%,1e-20,35.52,612,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_257120685.1?report=genbank&log$=prottop&blast_rank=1308&RID=96M6DB4W016"",""WP_257120685.1"")"
N-acetylmuramoyl-L-alanine amidase [Gracilibacillus halophilus],Gracilibacillus halophilus,94.7,94.7,98%,1e-20,33.15,296,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_003467410.1?report=genbank&log$=prottop&blast_rank=1309&RID=96M6DB4W016"",""WP_003467410.1"")"
N-acetylmuramoyl-L-alanine amidase [Anabaena azotica],Anabaena azotica,97.1,97.1,98%,1e-20,35.87,615,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_199328557.1?report=genbank&log$=prottop&blast_rank=1310&RID=96M6DB4W016"",""WP_199328557.1"")"
N-acetylmuramoyl-L-alanine amidase [Catellatospora methionotrophica],Catellatospora methionotrophica,93.2,93.2,92%,1e-20,38.73,212,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_166379589.1?report=genbank&log$=prottop&blast_rank=1311&RID=96M6DB4W016"",""WP_166379589.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus benzoevorans],Bacillus benzoevorans,97.1,97.1,91%,1e-20,38.07,480,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_184526696.1?report=genbank&log$=prottop&blast_rank=1312&RID=96M6DB4W016"",""WP_184526696.1"")"
SH3 domain-containing protein [Metabacillus iocasae],Metabacillus iocasae,97.1,97.1,92%,1e-20,34.71,596,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_205184664.1?report=genbank&log$=prottop&blast_rank=1313&RID=96M6DB4W016"",""WP_205184664.1"")"
N-acetylmuramoyl-L-alanine amidase [Paucilactobacillus suebicus],Paucilactobacillus suebicus,94.7,94.7,93%,2e-20,36.93,285,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_010622238.1?report=genbank&log$=prottop&blast_rank=1314&RID=96M6DB4W016"",""WP_010622238.1"")"
N-acetylmuramoyl-L-alanine amidase [Fructilactobacillus fructivorans],Fructilactobacillus fructivorans,94.4,94.4,89%,2e-20,35.76,283,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_052236535.1?report=genbank&log$=prottop&blast_rank=1315&RID=96M6DB4W016"",""WP_052236535.1"")"
N-acetylmuramoyl-L-alanine amidase [Secundilactobacillus malefermentans],Secundilactobacillus malefermentans,94.4,94.4,98%,2e-20,34.07,282,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_147657759.1?report=genbank&log$=prottop&blast_rank=1316&RID=96M6DB4W016"",""WP_147657759.1"")"
N-acetylmuramoyl-L-alanine amidase [Alkaliphilus hydrothermalis],Alkaliphilus hydrothermalis,94.4,94.4,98%,2e-20,32.47,269,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_204399817.1?report=genbank&log$=prottop&blast_rank=1317&RID=96M6DB4W016"",""WP_204399817.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus castaneae],Paenibacillus castaneae,96.7,96.7,100%,2e-20,36.96,467,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_102710874.1?report=genbank&log$=prottop&blast_rank=1318&RID=96M6DB4W016"",""WP_102710874.1"")"
N-acetylmuramoyl-L-alanine amidase [Clostridium yunnanense],Clostridium yunnanense,96.7,96.7,87%,2e-20,38.12,459,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_200267333.1?report=genbank&log$=prottop&blast_rank=1319&RID=96M6DB4W016"",""WP_200267333.1"")"
N-acetylmuramoyl-L-alanine amidase [Sphaerospermopsis reniformis],Sphaerospermopsis reniformis,97.1,97.1,98%,2e-20,37.36,629,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_137667180.1?report=genbank&log$=prottop&blast_rank=1320&RID=96M6DB4W016"",""WP_137667180.1"")"
N-acetylmuramoyl-L-alanine amidase [Gracilibacillus thailandensis],Gracilibacillus thailandensis,97.4,97.4,95%,2e-20,36.36,1057,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_153836446.1?report=genbank&log$=prottop&blast_rank=1321&RID=96M6DB4W016"",""WP_153836446.1"")"
N-acetylmuramoyl-L-alanine amidase [Saccharibacillus qingshengii],Saccharibacillus qingshengii,96.7,96.7,99%,2e-20,34.43,438,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_172196082.1?report=genbank&log$=prottop&blast_rank=1322&RID=96M6DB4W016"",""WP_172196082.1"")"
N-acetylmuramoyl-L-alanine amidase [Geomonas limicola],Geomonas limicola,96.3,96.3,91%,2e-20,35.10,423,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_183359131.1?report=genbank&log$=prottop&blast_rank=1323&RID=96M6DB4W016"",""WP_183359131.1"")"
N-acetylmuramoyl-L-alanine amidase [Gracilibacillus boraciitolerans],Gracilibacillus boraciitolerans,94.0,94.0,99%,2e-20,30.43,259,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_235182815.1?report=genbank&log$=prottop&blast_rank=1324&RID=96M6DB4W016"",""WP_235182815.1"")"
N-acetylmuramoyl-L-alanine amidase [Staphylococcus xylosus],Staphylococcus xylosus,94.7,94.7,88%,2e-20,37.04,291,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_038678688.1?report=genbank&log$=prottop&blast_rank=1325&RID=96M6DB4W016"",""WP_038678688.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Heliomicrobium undosum],Heliomicrobium undosum,97.1,97.1,91%,2e-20,35.12,512,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_161258669.1?report=genbank&log$=prottop&blast_rank=1326&RID=96M6DB4W016"",""WP_161258669.1"")"
N-acetylmuramoyl-L-alanine amidase [Atopostipes suicloacalis],Atopostipes suicloacalis,97.1,97.1,99%,2e-20,32.50,990,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_073298684.1?report=genbank&log$=prottop&blast_rank=1327&RID=96M6DB4W016"",""WP_073298684.1"")"
N-acetylmuramoyl-L-alanine amidase [Geobacter metallireducens],Geobacter metallireducens,96.3,96.3,90%,2e-20,34.67,423,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_004511643.1?report=genbank&log$=prottop&blast_rank=1328&RID=96M6DB4W016"",""WP_004511643.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Hydrogenispora ethanolica],Hydrogenispora ethanolica,97.1,97.1,100%,2e-20,34.97,638,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_132013161.1?report=genbank&log$=prottop&blast_rank=1329&RID=96M6DB4W016"",""WP_132013161.1"")"
N-acetylmuramoyl-L-alanine amidase [Virgibacillus pantothenticus],Virgibacillus pantothenticus,94.7,94.7,87%,2e-20,34.16,306,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_050350848.1?report=genbank&log$=prottop&blast_rank=1330&RID=96M6DB4W016"",""WP_050350848.1"")"
N-acetylmuramoyl-L-alanine amidase [Companilactobacillus furfuricola],Companilactobacillus furfuricola,96.3,96.3,94%,2e-20,36.78,438,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_125768087.1?report=genbank&log$=prottop&blast_rank=1331&RID=96M6DB4W016"",""WP_125768087.1"")"
N-acetylmuramoyl-L-alanine amidase [Anaerovibrio lipolyticus],Anaerovibrio lipolyticus,95.5,95.5,98%,2e-20,37.70,358,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_159446671.1?report=genbank&log$=prottop&blast_rank=1332&RID=96M6DB4W016"",""WP_159446671.1"")"
N-acetylmuramoyl-L-alanine amidase [Dulcicalothrix desertica],Dulcicalothrix desertica,97.1,97.1,98%,2e-20,33.88,526,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_233787013.1?report=genbank&log$=prottop&blast_rank=1333&RID=96M6DB4W016"",""WP_233787013.1"")"
N-acetylmuramoyl-L-alanine amidase [Planococcus halotolerans],Planococcus halotolerans,96.7,96.7,100%,2e-20,36.07,459,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_135815309.1?report=genbank&log$=prottop&blast_rank=1334&RID=96M6DB4W016"",""WP_135815309.1"")"
N-acetylmuramoyl-L-alanine amidase [Urinicoccus massiliensis],Urinicoccus massiliensis,96.3,96.3,99%,2e-20,32.97,401,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_072469209.1?report=genbank&log$=prottop&blast_rank=1335&RID=96M6DB4W016"",""WP_072469209.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus massiliigabonensis],Bacillus massiliigabonensis,97.1,97.1,100%,2e-20,34.78,546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_102273768.1?report=genbank&log$=prottop&blast_rank=1336&RID=96M6DB4W016"",""WP_102273768.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus albiflavus],Paenibacillus albiflavus,95.9,95.9,98%,2e-20,34.02,397,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_235857628.1?report=genbank&log$=prottop&blast_rank=1337&RID=96M6DB4W016"",""WP_235857628.1"")"
N-acetylmuramoyl-L-alanine amidase [Limosilactobacillus caecicola],Limosilactobacillus caecicola,94.4,94.4,100%,2e-20,33.16,288,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_251546826.1?report=genbank&log$=prottop&blast_rank=1338&RID=96M6DB4W016"",""WP_251546826.1"")"
N-acetylmuramoyl-L-alanine amidase [Geomonas agri],Geomonas agri,96.3,96.3,89%,2e-20,34.98,421,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_224981874.1?report=genbank&log$=prottop&blast_rank=1339&RID=96M6DB4W016"",""WP_224981874.1"")"
N-acetylmuramoyl-L-alanine amidase [Hominisplanchenecus murintestinalis],Hominisplanchenecus murintestinalis,94.4,94.4,98%,2e-20,34.07,282,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_120484519.1?report=genbank&log$=prottop&blast_rank=1340&RID=96M6DB4W016"",""WP_120484519.1"")"
N-acetylmuramoyl-L-alanine amidase [Virgibacillus],Virgibacillus,96.3,96.3,90%,2e-20,34.34,408,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_021292530.1?report=genbank&log$=prottop&blast_rank=1341&RID=96M6DB4W016"",""WP_021292530.1"")"
N-acetylmuramoyl-L-alanine amidase [Clostridium gallinarum],Clostridium gallinarum,97.1,97.1,100%,2e-20,37.63,576,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_191751213.1?report=genbank&log$=prottop&blast_rank=1342&RID=96M6DB4W016"",""WP_191751213.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus chitinolyticus],Paenibacillus chitinolyticus,93.2,93.2,93%,2e-20,35.23,222,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_241688827.1?report=genbank&log$=prottop&blast_rank=1343&RID=96M6DB4W016"",""WP_241688827.1"")"
peptidoglycan-binding protein [Evansella clarkii],Evansella clarkii,97.1,97.1,91%,2e-20,34.34,770,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_078594212.1?report=genbank&log$=prottop&blast_rank=1344&RID=96M6DB4W016"",""WP_078594212.1"")"
N-acetylmuramoyl-L-alanine amidase [Mahella australiensis],Mahella australiensis,93.2,93.2,89%,2e-20,36.59,234,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_013782427.1?report=genbank&log$=prottop&blast_rank=1345&RID=96M6DB4W016"",""WP_013782427.1"")"
N-acetylmuramoyl-L-alanine amidase [Calothrix rhizosoleniae],Calothrix rhizosoleniae,96.7,96.7,98%,2e-20,36.26,501,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_088243215.1?report=genbank&log$=prottop&blast_rank=1346&RID=96M6DB4W016"",""WP_088243215.1"")"
SH3 domain-containing protein [Paenisporosarcina quisquiliarum],Paenisporosarcina quisquiliarum,96.7,96.7,90%,2e-20,37.35,521,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_269925236.1?report=genbank&log$=prottop&blast_rank=1347&RID=96M6DB4W016"",""WP_269925236.1"")"
N-acetylmuramoyl-L-alanine amidase [Nostoc piscinale],Nostoc piscinale,97.1,97.1,98%,2e-20,34.78,620,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_062296685.1?report=genbank&log$=prottop&blast_rank=1348&RID=96M6DB4W016"",""WP_062296685.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus aquistagni],Paenibacillus aquistagni,93.6,93.6,94%,2e-20,36.46,242,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_085495923.1?report=genbank&log$=prottop&blast_rank=1349&RID=96M6DB4W016"",""WP_085495923.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus haikouensis],Bacillus haikouensis,96.7,96.7,90%,2e-20,38.37,462,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_172249203.1?report=genbank&log$=prottop&blast_rank=1350&RID=96M6DB4W016"",""WP_172249203.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Heliobacterium mobile],Heliobacterium mobile,96.7,96.7,89%,2e-20,40.24,513,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_155475133.1?report=genbank&log$=prottop&blast_rank=1351&RID=96M6DB4W016"",""WP_155475133.1"")"
N-acetylmuramoyl-L-alanine amidase [Chlamydia avium],Chlamydia avium,94.0,94.0,99%,2e-20,35.68,263,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_234394263.1?report=genbank&log$=prottop&blast_rank=1352&RID=96M6DB4W016"",""WP_234394263.1"")"
N-acetylmuramoyl-L-alanine amidase [Fictibacillus arsenicus],Fictibacillus arsenicus,96.7,96.7,98%,2e-20,34.78,469,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_077363868.1?report=genbank&log$=prottop&blast_rank=1353&RID=96M6DB4W016"",""WP_077363868.1"")"
N-acetylmuramoyl-L-alanine amidase [Geomonas paludis],Geomonas paludis,96.3,96.3,89%,2e-20,34.98,423,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_183346569.1?report=genbank&log$=prottop&blast_rank=1354&RID=96M6DB4W016"",""WP_183346569.1"")"
N-acetylmuramoyl-L-alanine amidase [Oryzomonas rubra],Oryzomonas rubra,96.3,96.3,89%,2e-20,36.04,423,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_149306256.1?report=genbank&log$=prottop&blast_rank=1355&RID=96M6DB4W016"",""WP_149306256.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus protaetiae],Paenibacillus protaetiae,96.7,96.7,99%,2e-20,36.81,487,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_129439349.1?report=genbank&log$=prottop&blast_rank=1356&RID=96M6DB4W016"",""WP_129439349.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus jilunlii],Paenibacillus jilunlii,95.9,95.9,100%,2e-20,34.97,378,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_062522843.1?report=genbank&log$=prottop&blast_rank=1357&RID=96M6DB4W016"",""WP_062522843.1"")"
N-acetylmuramoyl-L-alanine amidase [Geomonas oryzisoli],Geomonas oryzisoli,96.3,96.3,89%,2e-20,34.98,423,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_216798703.1?report=genbank&log$=prottop&blast_rank=1358&RID=96M6DB4W016"",""WP_216798703.1"")"
N-acetylmuramoyl-L-alanine amidase [Baaleninema simplex],Baaleninema simplex,95.9,95.9,98%,2e-20,34.97,406,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_017661417.1?report=genbank&log$=prottop&blast_rank=1359&RID=96M6DB4W016"",""WP_017661417.1"")"
