Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
N-acetylmuramoyl-L-alanine amidase [Secundilactobacillus pentosiphilus],Secundilactobacillus pentosiphilus,107,107,98%,1e-25,40.33,282,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_089121153.1?report=genbank&log$=prottop&blast_rank=1544&RID=96KTNVR7013"",""WP_089121153.1"")"
N-acetylmuramoyl-L-alanine amidase [Verrucomicrobium spinosum],Verrucomicrobium spinosum,106,106,93%,1e-25,34.91,217,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_009960019.1?report=genbank&log$=prottop&blast_rank=1545&RID=96KTNVR7013"",""WP_009960019.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus rhizovicinus],Paenibacillus rhizovicinus,106,106,96%,1e-25,34.29,236,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_162638128.1?report=genbank&log$=prottop&blast_rank=1546&RID=96KTNVR7013"",""WP_162638128.1"")"
N-acetylmuramoyl-L-alanine amidase [Chlamydia crocodili],Chlamydia crocodili,106,106,98%,1e-25,34.04,239,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_213240668.1?report=genbank&log$=prottop&blast_rank=1547&RID=96KTNVR7013"",""WP_213240668.1"")"
N-acetylmuramoyl-L-alanine amidase [Amphibacillus sediminis],Amphibacillus sediminis,109,109,98%,1e-25,36.87,359,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_067837236.1?report=genbank&log$=prottop&blast_rank=1548&RID=96KTNVR7013"",""WP_067837236.1"")"
N-acetylmuramoyl-L-alanine amidase [Secundilactobacillus silagincola],Secundilactobacillus silagincola,107,107,98%,1e-25,40.88,282,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_098824881.1?report=genbank&log$=prottop&blast_rank=1549&RID=96KTNVR7013"",""WP_098824881.1"")"
N-acetylmuramoyl-L-alanine amidase [Gracilibacillus halophilus],Gracilibacillus halophilus,108,108,98%,1e-25,36.52,296,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_003467410.1?report=genbank&log$=prottop&blast_rank=1550&RID=96KTNVR7013"",""WP_003467410.1"")"
SH3 domain-containing protein [Fictibacillus macauensis],Fictibacillus macauensis,111,111,98%,1e-25,38.33,575,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_007201460.1?report=genbank&log$=prottop&blast_rank=1551&RID=96KTNVR7013"",""WP_007201460.1"")"
N-acetylmuramoyl-L-alanine amidase [Chlamydia muridarum],Chlamydia muridarum,107,107,95%,1e-25,35.00,263,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_010230781.1?report=genbank&log$=prottop&blast_rank=1552&RID=96KTNVR7013"",""WP_010230781.1"")"
N-acetylmuramoyl-L-alanine amidase [Lentilactobacillus hilgardii],Lentilactobacillus hilgardii,107,107,98%,1e-25,39.44,280,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_003553850.1?report=genbank&log$=prottop&blast_rank=1553&RID=96KTNVR7013"",""WP_003553850.1"")"
N-acetylmuramoyl-L-alanine amidase [Metabacillus flavus],Metabacillus flavus,111,111,98%,1e-25,37.10,812,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_211561282.1?report=genbank&log$=prottop&blast_rank=1554&RID=96KTNVR7013"",""WP_211561282.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus helianthi],Paenibacillus helianthi,109,109,98%,1e-25,34.64,386,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_244169769.1?report=genbank&log$=prottop&blast_rank=1555&RID=96KTNVR7013"",""WP_244169769.1"")"
SH3 domain-containing protein [Rossellomorea marisflavi],Rossellomorea marisflavi,110,110,99%,1e-25,35.75,517,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_160316475.1?report=genbank&log$=prottop&blast_rank=1556&RID=96KTNVR7013"",""WP_160316475.1"")"
SH3 domain-containing protein [Desulfuribacillus alkaliarsenatis],Desulfuribacillus alkaliarsenatis,111,111,99%,1e-25,38.12,618,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_069643835.1?report=genbank&log$=prottop&blast_rank=1557&RID=96KTNVR7013"",""WP_069643835.1"")"
N-acetylmuramoyl-L-alanine amidase [Trichococcus flocculiformis],Trichococcus flocculiformis,110,110,98%,1e-25,36.87,438,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_245734368.1?report=genbank&log$=prottop&blast_rank=1558&RID=96KTNVR7013"",""WP_245734368.1"")"
N-acetylmuramoyl-L-alanine amidase [Evansella tamaricis],Evansella tamaricis,109,109,98%,1e-25,36.26,394,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_217067864.1?report=genbank&log$=prottop&blast_rank=1559&RID=96KTNVR7013"",""WP_217067864.1"")"
N-acetylmuramoyl-L-alanine amidase [Thalassobacillus devorans],Thalassobacillus devorans,108,108,99%,1e-25,36.67,358,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_062442157.1?report=genbank&log$=prottop&blast_rank=1560&RID=96KTNVR7013"",""WP_062442157.1"")"
N-acetylmuramoyl-L-alanine amidase [Methylomusa anaerophila],Methylomusa anaerophila,107,107,98%,1e-25,35.64,259,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_126309559.1?report=genbank&log$=prottop&blast_rank=1561&RID=96KTNVR7013"",""WP_126309559.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus brasilensis],Paenibacillus brasilensis,110,110,97%,1e-25,35.56,506,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_152381966.1?report=genbank&log$=prottop&blast_rank=1562&RID=96KTNVR7013"",""WP_152381966.1"")"
N-acetylmuramoyl-L-alanine amidase [Carboxydothermus pertinax],Carboxydothermus pertinax,111,111,98%,1e-25,36.98,620,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_075859210.1?report=genbank&log$=prottop&blast_rank=1563&RID=96KTNVR7013"",""WP_075859210.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus mediterraneensis],Bacillus mediterraneensis,108,108,98%,1e-25,36.52,352,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_071460237.1?report=genbank&log$=prottop&blast_rank=1564&RID=96KTNVR7013"",""WP_071460237.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus arachidis],Paenibacillus arachidis,110,110,96%,1e-25,35.06,517,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_274650536.1?report=genbank&log$=prottop&blast_rank=1565&RID=96KTNVR7013"",""WP_274650536.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus oryzae],Paenibacillus oryzae,106,106,96%,1e-25,35.59,239,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_068684130.1?report=genbank&log$=prottop&blast_rank=1566&RID=96KTNVR7013"",""WP_068684130.1"")"
SH3 domain-containing protein [Peribacillus glennii],Peribacillus glennii,110,110,98%,1e-25,37.64,537,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_117322004.1?report=genbank&log$=prottop&blast_rank=1567&RID=96KTNVR7013"",""WP_117322004.1"")"
N-acetylmuramoyl-L-alanine amidase [Carboxydothermus hydrogenoformans],Carboxydothermus hydrogenoformans,111,111,98%,1e-25,38.02,579,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_041537766.1?report=genbank&log$=prottop&blast_rank=1568&RID=96KTNVR7013"",""WP_041537766.1"")"
N-acetylmuramoyl-L-alanine amidase [Dolosicoccus paucivorans],Dolosicoccus paucivorans,110,110,100%,1e-25,37.22,457,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_102227873.1?report=genbank&log$=prottop&blast_rank=1569&RID=96KTNVR7013"",""WP_102227873.1"")"
N-acetylmuramoyl-L-alanine amidase [Levilactobacillus hammesii],Levilactobacillus hammesii,107,107,100%,1e-25,37.91,283,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_057731800.1?report=genbank&log$=prottop&blast_rank=1570&RID=96KTNVR7013"",""WP_057731800.1"")"
N-acetylmuramoyl-L-alanine amidase [Domibacillus epiphyticus],Domibacillus epiphyticus,110,110,100%,1e-25,36.56,463,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_233129802.1?report=genbank&log$=prottop&blast_rank=1571&RID=96KTNVR7013"",""WP_233129802.1"")"
N-acetylmuramoyl-L-alanine amidase [Brevibacillus parabrevis],Brevibacillus parabrevis,109,109,98%,1e-25,37.43,373,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_242775141.1?report=genbank&log$=prottop&blast_rank=1572&RID=96KTNVR7013"",""WP_242775141.1"")"
N-acetylmuramoyl-L-alanine amidase [Leuconostoc gelidum],Leuconostoc gelidum,107,107,96%,1e-25,38.83,300,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_010687779.1?report=genbank&log$=prottop&blast_rank=1573&RID=96KTNVR7013"",""WP_010687779.1"")"
N-acetylmuramoyl-L-alanine amidase [Fructobacillus tropaeoli],Fructobacillus tropaeoli,107,107,96%,1e-25,40.57,292,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_203617054.1?report=genbank&log$=prottop&blast_rank=1574&RID=96KTNVR7013"",""WP_203617054.1"")"
N-acetylmuramoyl-L-alanine amidase [Secundilactobacillus yichangensis],Secundilactobacillus yichangensis,107,107,98%,1e-25,41.44,282,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_203648297.1?report=genbank&log$=prottop&blast_rank=1575&RID=96KTNVR7013"",""WP_203648297.1"")"
N-acetylmuramoyl-L-alanine amidase [Trichococcus patagoniensis],Trichococcus patagoniensis,110,110,98%,2e-25,36.87,438,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_245879783.1?report=genbank&log$=prottop&blast_rank=1576&RID=96KTNVR7013"",""WP_245879783.1"")"
SH3 domain-containing protein [Metabacillus kandeliae],Metabacillus kandeliae,111,111,98%,2e-25,37.70,930,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_231789116.1?report=genbank&log$=prottop&blast_rank=1577&RID=96KTNVR7013"",""WP_231789116.1"")"
SH3 domain-containing protein [Sporosarcina luteola],Sporosarcina luteola,110,110,100%,2e-25,38.89,511,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_147059753.1?report=genbank&log$=prottop&blast_rank=1578&RID=96KTNVR7013"",""WP_147059753.1"")"
peptidoglycan-binding protein [Evansella clarkii],Evansella clarkii,111,111,98%,2e-25,38.59,770,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_078594212.1?report=genbank&log$=prottop&blast_rank=1579&RID=96KTNVR7013"",""WP_078594212.1"")"
N-acetylmuramoyl-L-alanine amidase [Aureibacillus halotolerans],Aureibacillus halotolerans,111,111,98%,2e-25,36.76,638,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_166639348.1?report=genbank&log$=prottop&blast_rank=1580&RID=96KTNVR7013"",""WP_166639348.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Crassaminicella profunda],Crassaminicella profunda,111,111,97%,2e-25,37.22,713,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_223036566.1?report=genbank&log$=prottop&blast_rank=1581&RID=96KTNVR7013"",""WP_223036566.1"")"
N-acetylmuramoyl-L-alanine amidase [Thermococcus siculi],Thermococcus siculi,108,108,98%,2e-25,36.67,323,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_088856798.1?report=genbank&log$=prottop&blast_rank=1582&RID=96KTNVR7013"",""WP_088856798.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus cellulositrophicus],Paenibacillus cellulositrophicus,110,110,97%,2e-25,36.36,480,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_152398254.1?report=genbank&log$=prottop&blast_rank=1583&RID=96KTNVR7013"",""WP_152398254.1"")"
N-acetylmuramoyl-L-alanine amidase [Lacticaseibacillus brantae],Lacticaseibacillus brantae,109,109,100%,2e-25,37.70,437,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_057893731.1?report=genbank&log$=prottop&blast_rank=1584&RID=96KTNVR7013"",""WP_057893731.1"")"
SH3 domain-containing protein [Mesobacillus campisalis],Mesobacillus campisalis,110,110,98%,2e-25,36.52,477,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_052948617.1?report=genbank&log$=prottop&blast_rank=1585&RID=96KTNVR7013"",""WP_052948617.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus nasutitermitis],Paenibacillus nasutitermitis,108,108,98%,2e-25,36.31,377,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_188998205.1?report=genbank&log$=prottop&blast_rank=1586&RID=96KTNVR7013"",""WP_188998205.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus faecis],Paenibacillus faecis,110,110,97%,2e-25,38.20,478,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_213504354.1?report=genbank&log$=prottop&blast_rank=1587&RID=96KTNVR7013"",""WP_213504354.1"")"
N-acetylmuramoyl-L-alanine amidase [Lentibacillus amyloliquefaciens],Lentibacillus amyloliquefaciens,108,108,99%,2e-25,36.11,353,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_068443182.1?report=genbank&log$=prottop&blast_rank=1588&RID=96KTNVR7013"",""WP_068443182.1"")"
N-acetylmuramoyl-L-alanine amidase [Levilactobacillus fuyuanensis],Levilactobacillus fuyuanensis,107,107,100%,2e-25,37.91,283,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_125702008.1?report=genbank&log$=prottop&blast_rank=1589&RID=96KTNVR7013"",""WP_125702008.1"")"
N-acetylmuramoyl-L-alanine amidase [Anaeromonas gelatinilytica],Anaeromonas gelatinilytica,105,105,95%,2e-25,35.43,232,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_252187470.1?report=genbank&log$=prottop&blast_rank=1590&RID=96KTNVR7013"",""WP_252187470.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus],Bacillus,108,108,100%,2e-25,37.91,357,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_052948487.1?report=genbank&log$=prottop&blast_rank=1591&RID=96KTNVR7013"",""WP_052948487.1"")"
N-acetylmuramoyl-L-alanine amidase [Desulfitobacterium dehalogenans],Desulfitobacterium dehalogenans,110,110,98%,2e-25,37.70,541,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_014795591.1?report=genbank&log$=prottop&blast_rank=1592&RID=96KTNVR7013"",""WP_014795591.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus assamensis],Paenibacillus assamensis,110,110,97%,2e-25,34.83,494,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_036604515.1?report=genbank&log$=prottop&blast_rank=1593&RID=96KTNVR7013"",""WP_036604515.1"")"
N-acetylmuramoyl-L-alanine amidase [Lentilactobacillus fungorum],Lentilactobacillus fungorum,107,107,98%,2e-25,39.56,280,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_203628787.1?report=genbank&log$=prottop&blast_rank=1594&RID=96KTNVR7013"",""WP_203628787.1"")"
N-acetylmuramoyl-L-alanine amidase [Halobacillus mangrovi],Halobacillus mangrovi,108,108,96%,2e-25,37.93,359,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_085028567.1?report=genbank&log$=prottop&blast_rank=1595&RID=96KTNVR7013"",""WP_085028567.1"")"
N-acetylmuramoyl-L-alanine amidase [Desulfotruncus arcticus],Desulfotruncus arcticus,110,110,99%,2e-25,36.32,664,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_165613319.1?report=genbank&log$=prottop&blast_rank=1596&RID=96KTNVR7013"",""WP_165613319.1"")"
N-acetylmuramoyl-L-alanine amidase [Domibacillus enclensis],Domibacillus enclensis,110,110,100%,2e-25,37.10,460,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_045850182.1?report=genbank&log$=prottop&blast_rank=1597&RID=96KTNVR7013"",""WP_045850182.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus bouchesdurhonensis],Paenibacillus bouchesdurhonensis,110,110,97%,2e-25,35.03,493,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_110931980.1?report=genbank&log$=prottop&blast_rank=1598&RID=96KTNVR7013"",""WP_110931980.1"")"
N-acetylmuramoyl-L-alanine amidase [Simkania negevensis],Simkania negevensis,105,105,97%,2e-25,32.79,224,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_013942844.1?report=genbank&log$=prottop&blast_rank=1599&RID=96KTNVR7013"",""WP_013942844.1"")"
N-acetylmuramoyl-L-alanine amidase [Prosthecobacter vanneervenii],Prosthecobacter vanneervenii,105,105,96%,2e-25,31.61,211,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_184338198.1?report=genbank&log$=prottop&blast_rank=1600&RID=96KTNVR7013"",""WP_184338198.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus subtilis group],Bacillus subtilis group,105,105,99%,2e-25,34.43,207,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_003325488.1?report=genbank&log$=prottop&blast_rank=1601&RID=96KTNVR7013"",""WP_003325488.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus etheri],Paenibacillus etheri,110,110,97%,2e-25,36.87,498,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_060623245.1?report=genbank&log$=prottop&blast_rank=1602&RID=96KTNVR7013"",""WP_060623245.1"")"
N-acetylmuramoyl-L-alanine amidase [Negativicoccus succinicivorans],Negativicoccus succinicivorans,108,108,98%,2e-25,37.04,345,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_024049046.1?report=genbank&log$=prottop&blast_rank=1603&RID=96KTNVR7013"",""WP_024049046.1"")"
SH3 domain-containing protein [Sporosarcina aquimarina],Sporosarcina aquimarina,110,110,99%,2e-25,38.55,514,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_221836631.1?report=genbank&log$=prottop&blast_rank=1604&RID=96KTNVR7013"",""WP_221836631.1"")"
SH3 domain-containing protein [Sporosarcina newyorkensis],Sporosarcina newyorkensis,110,110,99%,2e-25,38.55,514,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_078816741.1?report=genbank&log$=prottop&blast_rank=1605&RID=96KTNVR7013"",""WP_078816741.1"")"
N-acetylmuramoyl-L-alanine amidase [Persicirhabdus sediminis],Persicirhabdus sediminis,105,105,93%,2e-25,32.54,205,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_200312324.1?report=genbank&log$=prottop&blast_rank=1606&RID=96KTNVR7013"",""WP_200312324.1"")"
N-acetylmuramoyl-L-alanine amidase [Anaerovibrio lipolyticus],Anaerovibrio lipolyticus,108,108,98%,2e-25,34.55,358,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_159446671.1?report=genbank&log$=prottop&blast_rank=1607&RID=96KTNVR7013"",""WP_159446671.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus ihbetae],Paenibacillus ihbetae,109,109,97%,2e-25,37.29,459,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_099476768.1?report=genbank&log$=prottop&blast_rank=1608&RID=96KTNVR7013"",""WP_099476768.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus dokdonensis],Paenibacillus dokdonensis,110,110,98%,2e-25,36.52,485,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_136606100.1?report=genbank&log$=prottop&blast_rank=1609&RID=96KTNVR7013"",""WP_136606100.1"")"
N-acetylmuramoyl-L-alanine amidase [Mastigocladopsis repens],Mastigocladopsis repens,110,110,98%,2e-25,37.36,601,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_017317737.1?report=genbank&log$=prottop&blast_rank=1610&RID=96KTNVR7013"",""WP_017317737.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus amylolyticus],Paenibacillus amylolyticus,109,109,95%,2e-25,39.08,468,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_076328428.1?report=genbank&log$=prottop&blast_rank=1611&RID=96KTNVR7013"",""WP_076328428.1"")"
N-acetylmuramoyl-L-alanine amidase [Lactobacillaceae],Lactobacillaceae,107,107,99%,2e-25,38.67,283,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_168849059.1?report=genbank&log$=prottop&blast_rank=1612&RID=96KTNVR7013"",""WP_168849059.1"")"
SH3 domain-containing protein [Alkalicoccus saliphilus],Alkalicoccus saliphilus,110,110,98%,2e-25,36.07,815,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_107586289.1?report=genbank&log$=prottop&blast_rank=1613&RID=96KTNVR7013"",""WP_107586289.1"")"
N-acetylmuramoyl-L-alanine amidase [Enterococcus dispar],Enterococcus dispar,107,107,97%,2e-25,36.93,325,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_016172204.1?report=genbank&log$=prottop&blast_rank=1614&RID=96KTNVR7013"",""WP_016172204.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus cereus group],Bacillus cereus group,105,105,99%,2e-25,35.94,227,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_073515571.1?report=genbank&log$=prottop&blast_rank=1615&RID=96KTNVR7013"",""WP_073515571.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus phytohabitans],Paenibacillus phytohabitans,108,108,98%,2e-25,38.04,381,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_171717565.1?report=genbank&log$=prottop&blast_rank=1616&RID=96KTNVR7013"",""WP_171717565.1"")"
N-acetylmuramoyl-L-alanine amidase [Apilactobacillus waqarii],Apilactobacillus waqarii,107,107,99%,2e-25,37.57,287,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_217303958.1?report=genbank&log$=prottop&blast_rank=1617&RID=96KTNVR7013"",""WP_217303958.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus protaetiae],Paenibacillus protaetiae,110,110,96%,2e-25,36.00,487,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_129439349.1?report=genbank&log$=prottop&blast_rank=1618&RID=96KTNVR7013"",""WP_129439349.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus beijingensis],Paenibacillus beijingensis,110,110,96%,2e-25,35.06,516,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_045672541.1?report=genbank&log$=prottop&blast_rank=1619&RID=96KTNVR7013"",""WP_045672541.1"")"
N-acetylmuramoyl-L-alanine amidase [Clostridium chrysemydis],Clostridium chrysemydis,107,107,86%,2e-25,38.12,299,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_194191419.1?report=genbank&log$=prottop&blast_rank=1620&RID=96KTNVR7013"",""WP_194191419.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus nuruki],Paenibacillus nuruki,109,109,97%,2e-25,36.67,463,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_069328617.1?report=genbank&log$=prottop&blast_rank=1621&RID=96KTNVR7013"",""WP_069328617.1"")"
SH3 domain-containing protein [Pontibacillus halophilus],Pontibacillus halophilus,110,110,99%,2e-25,36.11,550,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_036769145.1?report=genbank&log$=prottop&blast_rank=1622&RID=96KTNVR7013"",""WP_036769145.1"")"
N-acetylmuramoyl-L-alanine amidase [Lapidilactobacillus dextrinicus],Lapidilactobacillus dextrinicus,109,109,98%,2e-25,39.78,442,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_225733053.1?report=genbank&log$=prottop&blast_rank=1623&RID=96KTNVR7013"",""WP_225733053.1"")"
