Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
SH3 domain-containing protein [Metabacillus halosaccharovorans],Metabacillus halosaccharovorans,118,118,98%,4e-28,36.47,597,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_078432435.1?report=genbank&log$=prottop&blast_rank=1403&RID=96K09JBT016"",""WP_078432435.1"")"
N-acetylmuramoyl-L-alanine amidase [Tissierella simiarum],Tissierella simiarum,113,113,99%,4e-28,39.53,253,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_216522171.1?report=genbank&log$=prottop&blast_rank=1404&RID=96K09JBT016"",""WP_216522171.1"")"
N-acetylmuramoyl-L-alanine amidase [Virgibacillus ndiopensis],Virgibacillus ndiopensis,115,115,100%,4e-28,37.43,358,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_176555823.1?report=genbank&log$=prottop&blast_rank=1405&RID=96K09JBT016"",""WP_176555823.1"")"
N-acetylmuramoyl-L-alanine amidase [Lactiplantibacillus plajomi],Lactiplantibacillus plajomi,114,114,98%,4e-28,35.88,282,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_137644366.1?report=genbank&log$=prottop&blast_rank=1406&RID=96K09JBT016"",""WP_137644366.1"")"
N-acetylmuramoyl-L-alanine amidase [Salibacterium salarium],Salibacterium salarium,118,118,98%,4e-28,39.88,596,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_125554447.1?report=genbank&log$=prottop&blast_rank=1407&RID=96K09JBT016"",""WP_125554447.1"")"
N-acetylmuramoyl-L-alanine amidase [Oceanobacillus polygoni],Oceanobacillus polygoni,115,115,99%,4e-28,36.63,376,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_149475258.1?report=genbank&log$=prottop&blast_rank=1408&RID=96K09JBT016"",""WP_149475258.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus antri],Paenibacillus antri,116,116,100%,4e-28,37.57,435,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_138192842.1?report=genbank&log$=prottop&blast_rank=1409&RID=96K09JBT016"",""WP_138192842.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus etheri],Paenibacillus etheri,117,117,98%,4e-28,38.95,498,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_060623245.1?report=genbank&log$=prottop&blast_rank=1410&RID=96K09JBT016"",""WP_060623245.1"")"
N-acetylmuramoyl-L-alanine amidase [Geomonas propionica],Geomonas propionica,116,116,98%,4e-28,36.15,421,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_199395888.1?report=genbank&log$=prottop&blast_rank=1411&RID=96K09JBT016"",""WP_199395888.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus dauci],Paenibacillus dauci,116,116,98%,4e-28,36.26,416,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_231584304.1?report=genbank&log$=prottop&blast_rank=1412&RID=96K09JBT016"",""WP_231584304.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus wudalianchiensis],Bacillus wudalianchiensis,117,117,99%,4e-28,37.29,469,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_065410178.1?report=genbank&log$=prottop&blast_rank=1413&RID=96K09JBT016"",""WP_065410178.1"")"
N-acetylmuramoyl-L-alanine amidase [Legionella adelaidensis],Legionella adelaidensis,116,116,98%,4e-28,33.49,410,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_058462883.1?report=genbank&log$=prottop&blast_rank=1414&RID=96K09JBT016"",""WP_058462883.1"")"
N-acetylmuramoyl-L-alanine amidase [Geobacter benzoatilyticus],Geobacter benzoatilyticus,116,116,98%,4e-28,34.27,411,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_241426260.1?report=genbank&log$=prottop&blast_rank=1415&RID=96K09JBT016"",""WP_241426260.1"")"
N-acetylmuramoyl-L-alanine amidase [Desulfosporosinus meridiei],Desulfosporosinus meridiei,117,117,100%,4e-28,36.22,529,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_014905028.1?report=genbank&log$=prottop&blast_rank=1416&RID=96K09JBT016"",""WP_014905028.1"")"
N-acetylmuramoyl-L-alanine amidase [Carboxydothermus hydrogenoformans],Carboxydothermus hydrogenoformans,114,114,99%,4e-28,38.15,277,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_011345435.1?report=genbank&log$=prottop&blast_rank=1417&RID=96K09JBT016"",""WP_011345435.1"")"
N-acetylmuramoyl-L-alanine amidase [Clostridium hydrogenum],Clostridium hydrogenum,113,113,99%,4e-28,36.26,262,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_234123890.1?report=genbank&log$=prottop&blast_rank=1418&RID=96K09JBT016"",""WP_234123890.1"")"
N-acetylmuramoyl-L-alanine amidase [Aneurinibacillus terranovensis],Aneurinibacillus terranovensis,117,117,100%,4e-28,37.79,478,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_027416544.1?report=genbank&log$=prottop&blast_rank=1419&RID=96K09JBT016"",""WP_027416544.1"")"
N-acetylmuramoyl-L-alanine amidase [Natranaerobius thermophilus],Natranaerobius thermophilus,116,116,98%,4e-28,39.66,431,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_012448602.1?report=genbank&log$=prottop&blast_rank=1420&RID=96K09JBT016"",""WP_012448602.1"")"
SH3 domain-containing protein [Bacillus],Bacillus,117,117,98%,5e-28,38.24,525,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_053603588.1?report=genbank&log$=prottop&blast_rank=1421&RID=96K09JBT016"",""WP_053603588.1"")"
N-acetylmuramoyl-L-alanine amidase [Oryzomonas rubra],Oryzomonas rubra,116,116,98%,5e-28,34.74,423,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_149306256.1?report=genbank&log$=prottop&blast_rank=1422&RID=96K09JBT016"",""WP_149306256.1"")"
N-acetylmuramoyl-L-alanine amidase [Corallococcus exiguus],Corallococcus exiguus,117,117,98%,5e-28,34.60,586,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_206878921.1?report=genbank&log$=prottop&blast_rank=1423&RID=96K09JBT016"",""WP_206878921.1"")"
N-acetylmuramoyl-L-alanine amidase [Lucifera butyrica],Lucifera butyrica,115,115,98%,5e-28,36.67,362,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_207857794.1?report=genbank&log$=prottop&blast_rank=1424&RID=96K09JBT016"",""WP_207857794.1"")"
N-acetylmuramoyl-L-alanine amidase [Neobacillus endophyticus],Neobacillus endophyticus,118,118,98%,5e-28,34.86,626,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_173060515.1?report=genbank&log$=prottop&blast_rank=1425&RID=96K09JBT016"",""WP_173060515.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus glycanilyticus],Paenibacillus glycanilyticus,117,117,98%,5e-28,40.59,473,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_127494020.1?report=genbank&log$=prottop&blast_rank=1426&RID=96K09JBT016"",""WP_127494020.1"")"
GW dipeptide domain-containing protein [Carnobacterium iners],Carnobacterium iners,118,118,98%,5e-28,37.10,1212,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_159446070.1?report=genbank&log$=prottop&blast_rank=1427&RID=96K09JBT016"",""WP_159446070.1"")"
N-acetylmuramoyl-L-alanine amidase [Alkaliphilus flagellatus],Alkaliphilus flagellatus,112,112,100%,5e-28,39.88,243,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_216419033.1?report=genbank&log$=prottop&blast_rank=1428&RID=96K09JBT016"",""WP_216419033.1"")"
N-acetylmuramoyl-L-alanine amidase [Sediminibacillus dalangtanensis],Sediminibacillus dalangtanensis,114,114,98%,5e-28,35.29,321,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_209368086.1?report=genbank&log$=prottop&blast_rank=1429&RID=96K09JBT016"",""WP_209368086.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus selenitireducens],Paenibacillus selenitireducens,117,117,98%,5e-28,36.84,510,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_078503179.1?report=genbank&log$=prottop&blast_rank=1430&RID=96K09JBT016"",""WP_078503179.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus tarimensis],Paenibacillus tarimensis,117,117,98%,5e-28,40.00,489,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_235285885.1?report=genbank&log$=prottop&blast_rank=1431&RID=96K09JBT016"",""WP_235285885.1"")"
N-acetylmuramoyl-L-alanine amidase [Cohnella terricola],Cohnella terricola,117,117,98%,5e-28,39.41,485,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_144700053.1?report=genbank&log$=prottop&blast_rank=1432&RID=96K09JBT016"",""WP_144700053.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus hamazuiensis],Paenibacillus hamazuiensis,116,116,98%,5e-28,39.04,412,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_275983933.1?report=genbank&log$=prottop&blast_rank=1433&RID=96K09JBT016"",""WP_275983933.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus macquariensis],Paenibacillus macquariensis,117,117,98%,5e-28,37.21,499,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_068590405.1?report=genbank&log$=prottop&blast_rank=1434&RID=96K09JBT016"",""WP_068590405.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus cookii],Paenibacillus cookii,117,117,98%,5e-28,39.77,510,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_212952061.1?report=genbank&log$=prottop&blast_rank=1435&RID=96K09JBT016"",""WP_212952061.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus faecis],Paenibacillus faecis,117,117,98%,5e-28,37.65,500,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_213504358.1?report=genbank&log$=prottop&blast_rank=1436&RID=96K09JBT016"",""WP_213504358.1"")"
N-acetylmuramoyl-L-alanine amidase [Desulfuromonas acetexigens],Desulfuromonas acetexigens,117,117,99%,5e-28,32.86,630,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_170232768.1?report=genbank&log$=prottop&blast_rank=1437&RID=96K09JBT016"",""WP_170232768.1"")"
N-acetylmuramoyl-L-alanine amidase [Oceanobacillus iheyensis],Oceanobacillus iheyensis,115,115,100%,5e-28,35.26,379,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_011067482.1?report=genbank&log$=prottop&blast_rank=1438&RID=96K09JBT016"",""WP_011067482.1"")"
N-acetylmuramoyl-L-alanine amidase [Filibacter tadaridae],Filibacter tadaridae,117,117,99%,5e-28,36.16,495,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_238988110.1?report=genbank&log$=prottop&blast_rank=1439&RID=96K09JBT016"",""WP_238988110.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Halanaerobium congolense],Halanaerobium congolense,118,118,99%,5e-28,39.88,751,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_089719262.1?report=genbank&log$=prottop&blast_rank=1440&RID=96K09JBT016"",""WP_089719262.1"")"
N-acetylmuramoyl-L-alanine amidase [Thermoanaerobaculum aquaticum],Thermoanaerobaculum aquaticum,116,116,99%,5e-28,35.29,457,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_152543826.1?report=genbank&log$=prottop&blast_rank=1441&RID=96K09JBT016"",""WP_152543826.1"")"
N-acetylmuramoyl-L-alanine amidase [Geomonas],Geomonas,116,116,98%,5e-28,35.85,420,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_216499858.1?report=genbank&log$=prottop&blast_rank=1442&RID=96K09JBT016"",""WP_216499858.1"")"
N-acetylmuramoyl-L-alanine amidase [Roseburia hominis],Roseburia hominis,112,112,99%,5e-28,34.22,231,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_014081198.1?report=genbank&log$=prottop&blast_rank=1443&RID=96K09JBT016"",""WP_014081198.1"")"
N-acetylmuramoyl-L-alanine amidase [Peribacillus alkalitolerans],Peribacillus alkalitolerans,112,112,99%,5e-28,36.84,237,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_240338312.1?report=genbank&log$=prottop&blast_rank=1444&RID=96K09JBT016"",""WP_240338312.1"")"
N-acetylmuramoyl-L-alanine amidase [Neobacillus endophyticus],Neobacillus endophyticus,117,117,99%,5e-28,36.36,474,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_173060792.1?report=genbank&log$=prottop&blast_rank=1445&RID=96K09JBT016"",""WP_173060792.1"")"
N-acetylmuramoyl-L-alanine amidase [Geobacter sulfurreducens],Geobacter sulfurreducens,116,116,98%,5e-28,35.21,456,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_010942466.1?report=genbank&log$=prottop&blast_rank=1446&RID=96K09JBT016"",""WP_010942466.1"")"
N-acetylmuramoyl-L-alanine amidase [Brevibacillus parabrevis],Brevibacillus parabrevis,117,117,92%,5e-28,37.74,559,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_242772914.1?report=genbank&log$=prottop&blast_rank=1447&RID=96K09JBT016"",""WP_242772914.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Saccharibacillus alkalitolerans],Saccharibacillus alkalitolerans,117,117,100%,5e-28,41.14,485,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_166273569.1?report=genbank&log$=prottop&blast_rank=1448&RID=96K09JBT016"",""WP_166273569.1"")"
N-acetylmuramoyl-L-alanine amidase [Paraclostridium dentum],Paraclostridium dentum,113,113,99%,5e-28,38.82,259,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_170074491.1?report=genbank&log$=prottop&blast_rank=1449&RID=96K09JBT016"",""WP_170074491.1"")"
N-acetylmuramoyl-L-alanine amidase [Veillonella intestinalis],Veillonella intestinalis,115,115,98%,5e-28,37.78,399,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_251440789.1?report=genbank&log$=prottop&blast_rank=1450&RID=96K09JBT016"",""WP_251440789.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus sacheonensis],Paenibacillus sacheonensis,112,112,98%,5e-28,38.82,253,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_161700641.1?report=genbank&log$=prottop&blast_rank=1451&RID=96K09JBT016"",""WP_161700641.1"")"
N-acetylmuramoyl-L-alanine amidase [Vagococcus entomophilus],Vagococcus entomophilus,115,115,98%,5e-28,38.24,359,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_126824375.1?report=genbank&log$=prottop&blast_rank=1452&RID=96K09JBT016"",""WP_126824375.1"")"
N-acetylmuramoyl-L-alanine amidase [Domibacillus tundrae],Domibacillus tundrae,116,116,99%,6e-28,37.50,461,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_245618122.1?report=genbank&log$=prottop&blast_rank=1453&RID=96K09JBT016"",""WP_245618122.1"")"
N-acetylmuramoyl-L-alanine amidase [Domibacillus enclensis],Domibacillus enclensis,116,116,99%,6e-28,36.72,472,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_045852497.1?report=genbank&log$=prottop&blast_rank=1454&RID=96K09JBT016"",""WP_045852497.1"")"
N-acetylmuramoyl-L-alanine amidase [Geobacillus],Geobacillus,116,116,99%,6e-28,37.08,471,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_029761379.1?report=genbank&log$=prottop&blast_rank=1455&RID=96K09JBT016"",""WP_029761379.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Insulambacter thermoxylanivorax],Insulambacter thermoxylanivorax,117,117,98%,6e-28,37.65,491,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_200965222.1?report=genbank&log$=prottop&blast_rank=1456&RID=96K09JBT016"",""WP_200965222.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus timonensis],Paenibacillus timonensis,112,112,96%,6e-28,36.53,252,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_240267432.1?report=genbank&log$=prottop&blast_rank=1457&RID=96K09JBT016"",""WP_240267432.1"")"
N-acetylmuramoyl-L-alanine amidase [Lactiplantibacillus pentosus],Lactiplantibacillus pentosus,113,113,98%,6e-28,36.47,282,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_050338516.1?report=genbank&log$=prottop&blast_rank=1458&RID=96K09JBT016"",""WP_050338516.1"")"
N-acetylmuramoyl-L-alanine amidase AmiA [Escherichia],Escherichia,113,113,99%,6e-28,35.19,289,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_000102904.1?report=genbank&log$=prottop&blast_rank=1459&RID=96K09JBT016"",""WP_000102904.1"")"
N-acetylmuramoyl-L-alanine amidase [Geomonas oryzae],Geomonas oryzae,116,116,98%,6e-28,36.15,420,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_129125900.1?report=genbank&log$=prottop&blast_rank=1460&RID=96K09JBT016"",""WP_129125900.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus],Bacillus,117,117,96%,6e-28,42.60,495,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_046130167.1?report=genbank&log$=prottop&blast_rank=1461&RID=96K09JBT016"",""WP_046130167.1"")"
N-acetylmuramoyl-L-alanine amidase AmiA [Enterobacteriaceae],Enterobacteriaceae,113,113,99%,6e-28,35.19,289,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_000102891.1?report=genbank&log$=prottop&blast_rank=1462&RID=96K09JBT016"",""WP_000102891.1"")"
N-acetylmuramoyl-L-alanine amidase [Clostridium intestinale],Clostridium intestinale,112,112,98%,6e-28,36.52,220,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_073016711.1?report=genbank&log$=prottop&blast_rank=1463&RID=96K09JBT016"",""WP_073016711.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus agilis],Paenibacillus agilis,117,117,98%,6e-28,35.29,543,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_144987039.1?report=genbank&log$=prottop&blast_rank=1464&RID=96K09JBT016"",""WP_144987039.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus testis],Bacillus testis,117,117,99%,6e-28,38.20,483,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_050615670.1?report=genbank&log$=prottop&blast_rank=1465&RID=96K09JBT016"",""WP_050615670.1"")"
N-acetylmuramoyl-L-alanine amidase [Sporomusa malonica],Sporomusa malonica,112,112,100%,6e-28,38.67,260,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_084577177.1?report=genbank&log$=prottop&blast_rank=1466&RID=96K09JBT016"",""WP_084577177.1"")"
N-acetylmuramoyl-L-alanine amidase [Paucilactobacillus suebicus],Paucilactobacillus suebicus,113,113,98%,6e-28,36.57,285,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_010622238.1?report=genbank&log$=prottop&blast_rank=1467&RID=96K09JBT016"",""WP_010622238.1"")"
N-acetylmuramoyl-L-alanine amidase [Pediococcus acidilactici],Pediococcus acidilactici,113,113,98%,6e-28,38.01,289,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_036685239.1?report=genbank&log$=prottop&blast_rank=1468&RID=96K09JBT016"",""WP_036685239.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Cohnella candidum],Cohnella candidum,116,116,98%,6e-28,38.82,466,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_123043171.1?report=genbank&log$=prottop&blast_rank=1469&RID=96K09JBT016"",""WP_123043171.1"")"
N-acetylmuramoyl-L-alanine amidase [Virgibacillus dakarensis],Virgibacillus dakarensis,115,115,99%,6e-28,35.09,368,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_088051499.1?report=genbank&log$=prottop&blast_rank=1470&RID=96K09JBT016"",""WP_088051499.1"")"
N-acetylmuramoyl-L-alanine amidase [Lacticaseibacillus camelliae],Lacticaseibacillus camelliae,116,116,98%,6e-28,34.71,441,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_056989519.1?report=genbank&log$=prottop&blast_rank=1471&RID=96K09JBT016"",""WP_056989519.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Halarsenatibacter silvermanii],Halarsenatibacter silvermanii,117,117,99%,6e-28,38.15,739,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_159429888.1?report=genbank&log$=prottop&blast_rank=1472&RID=96K09JBT016"",""WP_159429888.1"")"
N-acetylmuramoyl-L-alanine amidase [Desulfosporosinus nitroreducens],Desulfosporosinus nitroreducens,115,115,98%,6e-28,36.76,395,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_252472513.1?report=genbank&log$=prottop&blast_rank=1473&RID=96K09JBT016"",""WP_252472513.1"")"
N-acetylmuramoyl-L-alanine amidase AmiA [Enterobacteriaceae],Enterobacteriaceae,113,113,99%,6e-28,35.19,289,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_000102886.1?report=genbank&log$=prottop&blast_rank=1474&RID=96K09JBT016"",""WP_000102886.1"")"
N-acetylmuramoyl-L-alanine amidase [Lentilactobacillus diolivorans],Lentilactobacillus diolivorans,113,113,98%,6e-28,37.65,280,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_057865725.1?report=genbank&log$=prottop&blast_rank=1475&RID=96K09JBT016"",""WP_057865725.1"")"
N-acetylmuramoyl-L-alanine amidase [Clostridium drakei],Clostridium drakei,117,221,100%,6e-28,38.67,596,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_032078640.1?report=genbank&log$=prottop&blast_rank=1476&RID=96K09JBT016"",""WP_032078640.1"")"
N-acetylmuramoyl-L-alanine amidase [Syntrophotalea carbinolica],Syntrophotalea carbinolica,117,117,92%,7e-28,35.32,577,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_011341240.1?report=genbank&log$=prottop&blast_rank=1477&RID=96K09JBT016"",""WP_011341240.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Brevibacillus migulae],Brevibacillus migulae,117,117,94%,7e-28,39.51,577,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_134685571.1?report=genbank&log$=prottop&blast_rank=1478&RID=96K09JBT016"",""WP_134685571.1"")"
N-acetylmuramoyl-L-alanine amidase [Paraliobacillus],Paraliobacillus,115,115,98%,7e-28,36.09,370,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_112181447.1?report=genbank&log$=prottop&blast_rank=1479&RID=96K09JBT016"",""WP_112181447.1"")"
N-acetylmuramoyl-L-alanine amidase [Lederbergia wuyishanensis],Lederbergia wuyishanensis,117,117,100%,7e-28,38.76,499,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_244681567.1?report=genbank&log$=prottop&blast_rank=1480&RID=96K09JBT016"",""WP_244681567.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus turicensis],Paenibacillus turicensis,117,117,98%,7e-28,38.01,513,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_210089657.1?report=genbank&log$=prottop&blast_rank=1481&RID=96K09JBT016"",""WP_210089657.1"")"
