Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
N-acetylmuramoyl-L-alanine amidase [Porcipelethomonas ammoniilytica],Porcipelethomonas ammoniilytica,124,124,98%,5e-32,37.77,243,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_147643709.1?report=genbank&log$=prottop&blast_rank=1679&RID=96KSZWM4016"",""WP_147643709.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Sutcliffiella deserti],Sutcliffiella deserti,123,123,88%,5e-32,39.29,237,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_223703182.1?report=genbank&log$=prottop&blast_rank=1680&RID=96KSZWM4016"",""WP_223703182.1"")"
N-acetylmuramoyl-L-alanine amidase [Viridibacillus],Viridibacillus,123,123,100%,5e-32,36.87,237,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_053418558.1?report=genbank&log$=prottop&blast_rank=1681&RID=96KSZWM4016"",""WP_053418558.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Oceanobacillus],Oceanobacillus,123,123,88%,5e-32,40.12,243,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_017795225.1?report=genbank&log$=prottop&blast_rank=1682&RID=96KSZWM4016"",""WP_017795225.1"")"
N-acetylmuramoyl-L-alanine amidase [Natroniella acetigena],Natroniella acetigena,123,123,98%,5e-32,39.57,231,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_248624730.1?report=genbank&log$=prottop&blast_rank=1683&RID=96KSZWM4016"",""WP_248624730.1"")"
N-acetylmuramoyl-L-alanine amidase [Acidaminococcus],Acidaminococcus,126,126,98%,5e-32,39.36,376,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_105325912.1?report=genbank&log$=prottop&blast_rank=1684&RID=96KSZWM4016"",""WP_105325912.1"")"
N-acetylmuramoyl-L-alanine amidase [[Ruminococcus] lactaris],[Ruminococcus] lactaris,123,123,98%,5e-32,37.43,231,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_044904865.1?report=genbank&log$=prottop&blast_rank=1685&RID=96KSZWM4016"",""WP_044904865.1"")"
N-acetylmuramoyl-L-alanine amidase [Alicyclobacillus macrosporangiidus],Alicyclobacillus macrosporangiidus,123,123,98%,6e-32,35.29,241,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_139234601.1?report=genbank&log$=prottop&blast_rank=1686&RID=96KSZWM4016"",""WP_139234601.1"")"
N-acetylmuramoyl-L-alanine amidase [Pseudoclostridium thermosuccinogenes],Pseudoclostridium thermosuccinogenes,124,124,98%,6e-32,39.47,270,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_161496722.1?report=genbank&log$=prottop&blast_rank=1687&RID=96KSZWM4016"",""WP_161496722.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Lederbergia lenta],Lederbergia lenta,123,123,89%,6e-32,40.59,236,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_066146780.1?report=genbank&log$=prottop&blast_rank=1688&RID=96KSZWM4016"",""WP_066146780.1"")"
N-acetylmuramoyl-L-alanine amidase [Blautia wexlerae],Blautia wexlerae,123,123,100%,6e-32,38.10,231,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_025579976.1?report=genbank&log$=prottop&blast_rank=1689&RID=96KSZWM4016"",""WP_025579976.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Paenibacillus endoradicis],Paenibacillus endoradicis,124,124,87%,6e-32,40.12,252,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_258203635.1?report=genbank&log$=prottop&blast_rank=1690&RID=96KSZWM4016"",""WP_258203635.1"")"
N-acetylmuramoyl-L-alanine amidase [Sporomusa acidovorans],Sporomusa acidovorans,124,124,100%,6e-32,36.46,292,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_093791656.1?report=genbank&log$=prottop&blast_rank=1691&RID=96KSZWM4016"",""WP_093791656.1"")"
N-acetylmuramoyl-L-alanine amidase [Eubacterium ramulus],Eubacterium ramulus,123,123,98%,6e-32,37.89,229,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_055289313.1?report=genbank&log$=prottop&blast_rank=1692&RID=96KSZWM4016"",""WP_055289313.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Margalitia shackletonii],Margalitia shackletonii,123,123,88%,6e-32,39.52,236,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_055737842.1?report=genbank&log$=prottop&blast_rank=1693&RID=96KSZWM4016"",""WP_055737842.1"")"
N-acetylmuramoyl-L-alanine amidase [Blautia],Blautia,123,123,98%,6e-32,40.21,240,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_021651390.1?report=genbank&log$=prottop&blast_rank=1694&RID=96KSZWM4016"",""WP_021651390.1"")"
N-acetylmuramoyl-L-alanine amidase [Sporolituus thermophilus],Sporolituus thermophilus,124,124,100%,6e-32,37.17,293,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_093687377.1?report=genbank&log$=prottop&blast_rank=1695&RID=96KSZWM4016"",""WP_093687377.1"")"
N-acetylmuramoyl-L-alanine amidase [Alicyclobacillus sacchari],Alicyclobacillus sacchari,123,123,97%,7e-32,35.33,254,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_134160636.1?report=genbank&log$=prottop&blast_rank=1696&RID=96KSZWM4016"",""WP_134160636.1"")"
N-acetylmuramoyl-L-alanine amidase [Alicyclobacillus hesperidum],Alicyclobacillus hesperidum,123,123,97%,7e-32,35.33,254,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_040288556.1?report=genbank&log$=prottop&blast_rank=1697&RID=96KSZWM4016"",""WP_040288556.1"")"
N-acetylmuramoyl-L-alanine amidase [Luxibacter massiliensis],Luxibacter massiliensis,123,123,98%,7e-32,36.36,234,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_235853286.1?report=genbank&log$=prottop&blast_rank=1698&RID=96KSZWM4016"",""WP_235853286.1"")"
N-acetylmuramoyl-L-alanine amidase [Eubacterium coprostanoligenes],Eubacterium coprostanoligenes,123,123,98%,7e-32,37.77,229,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_078768479.1?report=genbank&log$=prottop&blast_rank=1699&RID=96KSZWM4016"",""WP_078768479.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Aeribacillus],Aeribacillus,123,123,89%,7e-32,42.60,237,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_063387195.1?report=genbank&log$=prottop&blast_rank=1700&RID=96KSZWM4016"",""WP_063387195.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Clostridium frigidicarnis],Clostridium frigidicarnis,123,123,99%,7e-32,41.05,239,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_090041551.1?report=genbank&log$=prottop&blast_rank=1701&RID=96KSZWM4016"",""WP_090041551.1"")"
N-acetylmuramoyl-L-alanine amidase [Sporohalobacter salinus],Sporohalobacter salinus,126,126,98%,8e-32,43.32,394,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_204989062.1?report=genbank&log$=prottop&blast_rank=1702&RID=96KSZWM4016"",""WP_204989062.1"")"
N-acetylmuramoyl-L-alanine amidase [Desulfovirgula thermocuniculi],Desulfovirgula thermocuniculi,122,122,100%,8e-32,34.92,224,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_051276621.1?report=genbank&log$=prottop&blast_rank=1703&RID=96KSZWM4016"",""WP_051276621.1"")"
N-acetylmuramoyl-L-alanine amidase [Lawsonibacter hominis],Lawsonibacter hominis,123,123,95%,8e-32,37.57,244,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_186906470.1?report=genbank&log$=prottop&blast_rank=1704&RID=96KSZWM4016"",""WP_186906470.1"")"
N-acetylmuramoyl-L-alanine amidase [Heliobacterium chlorum],Heliobacterium chlorum,124,124,98%,8e-32,36.36,279,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_188040779.1?report=genbank&log$=prottop&blast_rank=1705&RID=96KSZWM4016"",""WP_188040779.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Clostridium weizhouense],Clostridium weizhouense,122,122,98%,9e-32,41.80,223,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_219779711.1?report=genbank&log$=prottop&blast_rank=1706&RID=96KSZWM4016"",""WP_219779711.1"")"
N-acetylmuramoyl-L-alanine amidase [Caldicellulosiruptor acetigenus],Caldicellulosiruptor acetigenus,121,121,98%,9e-32,40.43,190,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_013432369.1?report=genbank&log$=prottop&blast_rank=1707&RID=96KSZWM4016"",""WP_013432369.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Weizmannia acidiproducens],Weizmannia acidiproducens,122,122,88%,9e-32,41.32,237,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_026314636.1?report=genbank&log$=prottop&blast_rank=1708&RID=96KSZWM4016"",""WP_026314636.1"")"
N-acetylmuramoyl-L-alanine amidase [Desulfotomaculum copahuensis],Desulfotomaculum copahuensis,123,123,98%,1e-31,35.29,252,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_242868752.1?report=genbank&log$=prottop&blast_rank=1709&RID=96KSZWM4016"",""WP_242868752.1"")"
N-acetylmuramoyl-L-alanine amidase [Caldanaerobius fijiensis],Caldanaerobius fijiensis,122,122,99%,1e-31,38.83,228,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_084111099.1?report=genbank&log$=prottop&blast_rank=1710&RID=96KSZWM4016"",""WP_084111099.1"")"
N-acetylmuramoyl-L-alanine amidase [Thermosinus carboxydivorans],Thermosinus carboxydivorans,122,122,95%,1e-31,39.34,238,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_007289340.1?report=genbank&log$=prottop&blast_rank=1711&RID=96KSZWM4016"",""WP_007289340.1"")"
N-acetylmuramoyl-L-alanine amidase [Viridibacillus],Viridibacillus,122,122,100%,1e-31,38.38,237,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_038179138.1?report=genbank&log$=prottop&blast_rank=1712&RID=96KSZWM4016"",""WP_038179138.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Tenuibacillus multivorans],Tenuibacillus multivorans,122,122,98%,1e-31,37.77,241,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_093857766.1?report=genbank&log$=prottop&blast_rank=1713&RID=96KSZWM4016"",""WP_093857766.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Sporolactobacillus shoreicorticis],Sporolactobacillus shoreicorticis,122,122,100%,1e-31,39.15,236,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_253063859.1?report=genbank&log$=prottop&blast_rank=1714&RID=96KSZWM4016"",""WP_253063859.1"")"
N-acetylmuramoyl-L-alanine amidase [Blautia schinkii],Blautia schinkii,122,122,98%,1e-31,37.97,229,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_274602632.1?report=genbank&log$=prottop&blast_rank=1715&RID=96KSZWM4016"",""WP_274602632.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Bacillus],Bacillus,122,122,88%,1e-31,39.88,237,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_007410417.1?report=genbank&log$=prottop&blast_rank=1716&RID=96KSZWM4016"",""WP_007410417.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Rummeliibacillus stabekisii],Rummeliibacillus stabekisii,122,122,100%,1e-31,38.66,237,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_147197373.1?report=genbank&log$=prottop&blast_rank=1717&RID=96KSZWM4016"",""WP_147197373.1"")"
N-acetylmuramoyl-L-alanine amidase [Desulfurispora thermophila],Desulfurispora thermophila,122,122,99%,1e-31,37.77,230,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_018086644.1?report=genbank&log$=prottop&blast_rank=1718&RID=96KSZWM4016"",""WP_018086644.1"")"
N-acetylmuramoyl-L-alanine amidase [Lysinibacillus macroides],Lysinibacillus macroides,122,122,99%,1e-31,37.82,237,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_053997260.1?report=genbank&log$=prottop&blast_rank=1719&RID=96KSZWM4016"",""WP_053997260.1"")"
N-acetylmuramoyl-L-alanine amidase [Capillibacterium thermochitinicola],Capillibacterium thermochitinicola,127,127,98%,1e-31,39.78,436,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_181338734.1?report=genbank&log$=prottop&blast_rank=1720&RID=96KSZWM4016"",""WP_181338734.1"")"
N-acetylmuramoyl-L-alanine amidase [Alicyclobacillus tolerans],Alicyclobacillus tolerans,123,123,98%,1e-31,35.29,275,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_236816276.1?report=genbank&log$=prottop&blast_rank=1721&RID=96KSZWM4016"",""WP_236816276.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Amphibacillus sediminis],Amphibacillus sediminis,122,122,92%,1e-31,38.51,236,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_067844385.1?report=genbank&log$=prottop&blast_rank=1722&RID=96KSZWM4016"",""WP_067844385.1"")"
N-acetylmuramoyl-L-alanine amidase [Yanshouia hominis],Yanshouia hominis,122,122,96%,1e-31,36.41,244,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_262399791.1?report=genbank&log$=prottop&blast_rank=1723&RID=96KSZWM4016"",""WP_262399791.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Rossellomorea marisflavi],Rossellomorea marisflavi,122,122,89%,1e-31,40.24,237,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_053429941.1?report=genbank&log$=prottop&blast_rank=1724&RID=96KSZWM4016"",""WP_053429941.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Clostridium puniceum],Clostridium puniceum,122,122,100%,1e-31,41.15,220,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_077845520.1?report=genbank&log$=prottop&blast_rank=1725&RID=96KSZWM4016"",""WP_077845520.1"")"
N-acetylmuramoyl-L-alanine amidase [Acididesulfobacillus acetoxydans],Acididesulfobacillus acetoxydans,122,122,98%,1e-31,39.58,238,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_240983629.1?report=genbank&log$=prottop&blast_rank=1726&RID=96KSZWM4016"",""WP_240983629.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Bacillus niameyensis],Bacillus niameyensis,122,122,88%,1e-31,38.92,239,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_062107526.1?report=genbank&log$=prottop&blast_rank=1727&RID=96KSZWM4016"",""WP_062107526.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Clostridium intestinale],Clostridium intestinale,122,122,88%,2e-31,43.53,222,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_073021357.1?report=genbank&log$=prottop&blast_rank=1728&RID=96KSZWM4016"",""WP_073021357.1"")"
N-acetylmuramoyl-L-alanine amidase [Massilibacillus massiliensis],Massilibacillus massiliensis,120,120,98%,2e-31,38.83,186,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_199883651.1?report=genbank&log$=prottop&blast_rank=1729&RID=96KSZWM4016"",""WP_199883651.1"")"
N-acetylmuramoyl-L-alanine amidase [Acetohalobium arabaticum],Acetohalobium arabaticum,125,125,98%,2e-31,42.25,393,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_013278538.1?report=genbank&log$=prottop&blast_rank=1730&RID=96KSZWM4016"",""WP_013278538.1"")"
N-acetylmuramoyl-L-alanine amidase [Thermococcus cleftensis],Thermococcus cleftensis,124,124,100%,2e-31,35.98,325,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_014789467.1?report=genbank&log$=prottop&blast_rank=1731&RID=96KSZWM4016"",""WP_014789467.1"")"
N-acetylmuramoyl-L-alanine amidase [Halanaerobacter jeridensis],Halanaerobacter jeridensis,122,122,98%,2e-31,42.25,244,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_204702819.1?report=genbank&log$=prottop&blast_rank=1732&RID=96KSZWM4016"",""WP_204702819.1"")"
N-acetylmuramoyl-L-alanine amidase [Mediterraneibacter butyricigenes],Mediterraneibacter butyricigenes,122,122,98%,2e-31,38.42,232,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_243112708.1?report=genbank&log$=prottop&blast_rank=1733&RID=96KSZWM4016"",""WP_243112708.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Oceanobacillus sojae],Oceanobacillus sojae,122,122,88%,2e-31,40.12,242,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_147211445.1?report=genbank&log$=prottop&blast_rank=1734&RID=96KSZWM4016"",""WP_147211445.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Oceanobacillus picturae],Oceanobacillus picturae,122,122,92%,2e-31,40.23,242,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_036576789.1?report=genbank&log$=prottop&blast_rank=1735&RID=96KSZWM4016"",""WP_036576789.1"")"
N-acetylmuramoyl-L-alanine amidase [Blautia caecimuris],Blautia caecimuris,121,121,99%,2e-31,34.57,231,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_243873630.1?report=genbank&log$=prottop&blast_rank=1736&RID=96KSZWM4016"",""WP_243873630.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Lentibacillus saliphilus],Lentibacillus saliphilus,122,122,87%,2e-31,40.61,239,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_217588861.1?report=genbank&log$=prottop&blast_rank=1737&RID=96KSZWM4016"",""WP_217588861.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Bacillus nakamurai],Bacillus nakamurai,122,122,87%,2e-31,40.00,237,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_061527653.1?report=genbank&log$=prottop&blast_rank=1738&RID=96KSZWM4016"",""WP_061527653.1"")"
N-acetylmuramoyl-L-alanine amidase [Pseudalkalibacillus salsuginis],Pseudalkalibacillus salsuginis,126,126,98%,2e-31,37.37,462,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_236312994.1?report=genbank&log$=prottop&blast_rank=1739&RID=96KSZWM4016"",""WP_236312994.1"")"
N-acetylmuramoyl-L-alanine amidase [Sporomusa termitida],Sporomusa termitida,123,123,98%,3e-31,35.45,288,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_144350146.1?report=genbank&log$=prottop&blast_rank=1740&RID=96KSZWM4016"",""WP_144350146.1"")"
N-acetylmuramoyl-L-alanine amidase [Psychrobacillus insolitus],Psychrobacillus insolitus,121,121,100%,3e-31,35.05,237,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_111440049.1?report=genbank&log$=prottop&blast_rank=1741&RID=96KSZWM4016"",""WP_111440049.1"")"
N-acetylmuramoyl-L-alanine amidase [Orenia metallireducens],Orenia metallireducens,122,122,100%,3e-31,38.46,245,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_068718518.1?report=genbank&log$=prottop&blast_rank=1742&RID=96KSZWM4016"",""WP_068718518.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Lederbergia galactosidilytica],Lederbergia galactosidilytica,121,121,88%,3e-31,39.52,238,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_064468349.1?report=genbank&log$=prottop&blast_rank=1743&RID=96KSZWM4016"",""WP_064468349.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Halobacillus locisalis],Halobacillus locisalis,121,121,88%,3e-31,39.52,242,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_181474016.1?report=genbank&log$=prottop&blast_rank=1744&RID=96KSZWM4016"",""WP_181474016.1"")"
N-acetylmuramoyl-L-alanine amidase [Intestinimonas butyriciproducens],Intestinimonas butyriciproducens,122,122,98%,3e-31,40.84,249,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_143433263.1?report=genbank&log$=prottop&blast_rank=1745&RID=96KSZWM4016"",""WP_143433263.1"")"
N-acetylmuramoyl-L-alanine amidase [Ammonifex thiophilus],Ammonifex thiophilus,121,121,100%,3e-31,34.21,239,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_115792814.1?report=genbank&log$=prottop&blast_rank=1746&RID=96KSZWM4016"",""WP_115792814.1"")"
N-acetylmuramoyl-L-alanine amidase [Acidaminococcus fermentans],Acidaminococcus fermentans,124,124,99%,3e-31,37.57,367,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_012938968.1?report=genbank&log$=prottop&blast_rank=1747&RID=96KSZWM4016"",""WP_012938968.1"")"
N-acetylmuramoyl-L-alanine amidase [Caldicellulosiruptor obsidiansis],Caldicellulosiruptor obsidiansis,120,120,98%,3e-31,41.49,190,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_041742759.1?report=genbank&log$=prottop&blast_rank=1748&RID=96KSZWM4016"",""WP_041742759.1"")"
N-acetylmuramoyl-L-alanine amidase [Coprococcus eutactus],Coprococcus eutactus,122,122,96%,4e-31,38.25,276,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_004851272.1?report=genbank&log$=prottop&blast_rank=1749&RID=96KSZWM4016"",""WP_004851272.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Sutcliffiella halmapala],Sutcliffiella halmapala,121,121,88%,4e-31,38.69,240,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_139364955.1?report=genbank&log$=prottop&blast_rank=1750&RID=96KSZWM4016"",""WP_139364955.1"")"
N-acetylmuramoyl-L-alanine amidase [Caldicellulosiruptor morganii],Caldicellulosiruptor morganii,119,119,98%,4e-31,39.58,190,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_045169826.1?report=genbank&log$=prottop&blast_rank=1751&RID=96KSZWM4016"",""WP_045169826.1"")"
N-acetylmuramoyl-L-alanine amidase [Caldicellulosiruptor kronotskyensis],Caldicellulosiruptor kronotskyensis,119,119,98%,4e-31,40.96,190,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_013430576.1?report=genbank&log$=prottop&blast_rank=1752&RID=96KSZWM4016"",""WP_013430576.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Scopulibacillus darangshiensis],Scopulibacillus darangshiensis,121,121,88%,4e-31,40.72,238,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_132747123.1?report=genbank&log$=prottop&blast_rank=1753&RID=96KSZWM4016"",""WP_132747123.1"")"
N-acetylmuramoyl-L-alanine amidase [Desulfonispora thiosulfatigenes],Desulfonispora thiosulfatigenes,121,121,98%,4e-31,41.24,243,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_084052977.1?report=genbank&log$=prottop&blast_rank=1754&RID=96KSZWM4016"",""WP_084052977.1"")"
N-acetylmuramoyl-L-alanine amidase [Holdemania filiformis],Holdemania filiformis,121,121,98%,4e-31,36.36,244,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_006059528.1?report=genbank&log$=prottop&blast_rank=1755&RID=96KSZWM4016"",""WP_006059528.1"")"
N-acetylmuramoyl-L-alanine amidase [Alicyclobacillus herbarius],Alicyclobacillus herbarius,121,121,100%,5e-31,34.92,249,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_026962564.1?report=genbank&log$=prottop&blast_rank=1756&RID=96KSZWM4016"",""WP_026962564.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Sporolactobacillus nakayamae],Sporolactobacillus nakayamae,120,120,100%,5e-31,38.62,236,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_093674178.1?report=genbank&log$=prottop&blast_rank=1757&RID=96KSZWM4016"",""WP_093674178.1"")"
N-acetylmuramoyl-L-alanine amidase CwlD [Rossellomorea aquimaris],Rossellomorea aquimaris,120,120,89%,5e-31,40.83,238,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_064091243.1?report=genbank&log$=prottop&blast_rank=1758&RID=96KSZWM4016"",""WP_064091243.1"")"
N-acetylmuramoyl-L-alanine amidase [Filobacillus milosensis],Filobacillus milosensis,120,120,98%,5e-31,39.15,238,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_134340866.1?report=genbank&log$=prottop&blast_rank=1759&RID=96KSZWM4016"",""WP_134340866.1"")"
